Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
25-November-2019,733.00,756.45,730.60,754.80,744.970123497011840645,196442,4614,146343421.00,37620,19.15,25.85,21.80
22-November-2019,738.40,740.00,727.75,732.10,732.843328451399059585,467028,6608,342258354.00,358629,76.79,12.25,-6.30
21-November-2019,748.00,748.05,735.10,737.15,739.630911687867763752,163828,5380,121172253.00,34124,20.83,12.95,-10.85
20-November-2019,747.00,753.80,741.25,748.80,748.133154001344989912,202232,4714,151296464.00,39197,19.38,12.55,1.80
19-November-2019,729.90,750.00,726.05,747.85,738.973369103530648099,432017,7378,319249058.00,125650,29.08,23.95,17.95
18-November-2019,716.00,725.30,712.35,723.05,718.267286659700452803,143550,3146,103107269.00,33738,23.50,12.95,7.05
15-November-2019,717.90,723.40,710.25,716.55,716.156295566692739264,207114,5140,148325995.00,39709,19.17,13.15,-1.35
14-November-2019,710.00,721.50,707.50,715.85,714.560462317890029075,193633,3498,138362486.00,38742,20.01,14.00,5.85
13-November-2019,734.70,737.20,706.95,710.25,722.456894574552126602,235446,4365,170099586.00,72070,30.61,30.25,-24.45
11-November-2019,726.90,735.50,721.55,733.60,729.349543305923482200,162472,3067,118498879.00,38906,23.95,13.95,6.70
8-November-2019,737.00,737.00,723.10,725.45,730.059314215097086556,236284,4005,172501335.00,47810,20.23,13.90,-11.55
7-November-2019,749.60,755.95,732.75,734.65,742.938874561968335528,309053,5750,229607488.00,88469,28.63,23.20,-14.95
6-November-2019,739.45,750.25,728.50,747.10,741.118586320710582268,309943,4561,229704518.00,46922,15.14,21.75,7.65
5-November-2019,744.90,745.85,730.80,737.60,736.664986109810531572,1601850,8345,1180026808.00,87960,5.49,15.05,-7.30
4-November-2019,753.00,755.45,735.70,742.15,744.282960604086753033,248706,3993,185107638.00,62093,24.97,19.75,-10.85
1-November-2019,738.90,749.85,727.65,748.30,744.558224183249884690,359902,4294,267967994.00,40106,11.14,22.20,9.40
31-October-2019,747.25,750.05,732.00,736.00,740.062825892927046959,255452,4237,189050529.00,49601,19.42,18.05,-11.25
30-October-2019,744.90,750.00,735.80,747.65,744.831085424194267489,365599,6871,272309500.00,80715,22.08,14.20,2.75
29-October-2019,708.00,742.90,704.20,739.15,727.102778823011551213,563404,7873,409652614.00,240731,42.73,38.70,31.15
27-October-2019,714.95,714.95,708.65,710.30,711.465641821444158867,41242,1158,29342266.00,15765,38.23,6.30,-4.65
25-October-2019,707.45,710.60,695.00,708.05,702.818954266297212239,255151,4119,179324959.00,36127,14.16,15.60,0.60
24-October-2019,717.60,722.80,702.20,707.45,710.933937201196222515,347427,6417,246997645.00,62625,18.03,20.60,-10.15
23-October-2019,713.10,730.00,710.10,714.80,719.190072733908600328,498667,9947,358636356.00,85852,17.22,19.90,1.70
22-October-2019,714.70,722.65,704.25,712.70,715.216506780267308380,307510,7191,219936228.00,69097,22.47,18.40,-2.00
18-October-2019,710.90,715.20,705.70,709.20,710.303738454894956838,238521,4404,169422358.00,34071,14.28,9.50,-1.70
17-October-2019,691.50,712.40,691.00,710.55,702.749575560790305808,376968,8834,264914102.00,81425,21.60,21.40,19.05
16-October-2019,694.30,695.45,683.70,693.50,690.454496843979364135,334757,4420,231134476.00,45128,13.48,11.75,-0.80
15-October-2019,683.65,694.90,681.80,690.00,689.106879445399179198,205409,3427,141548755.00,42341,20.61,13.10,6.35
14-October-2019,675.20,693.80,673.70,683.55,684.553596969345548726,284559,4489,194795887.00,36833,12.94,20.10,8.35
11-October-2019,675.10,685.90,668.70,672.50,675.028984072679804875,323281,5786,218224045.00,28317,8.76,17.20,-2.60
10-October-2019,681.90,681.90,665.45,672.90,673.106409066158986834,255279,7427,171829931.00,66737,26.14,16.45,-9.00
9-October-2019,673.80,689.40,664.60,686.30,677.688006518129321668,322792,9673,218752267.00,87536,27.12,24.80,12.50
7-October-2019,662.50,681.70,651.80,672.75,667.004671261816862636,468610,8808,312565059.00,96857,20.67,29.90,10.25
4-October-2019,672.00,677.00,651.90,656.15,663.777648334409892036,520176,11743,345281202.00,92791,17.84,25.10,-15.85
3-October-2019,675.00,675.50,647.25,668.25,664.509856840680889662,538002,16175,357507632.00,111168,20.66,28.25,-6.75
1-October-2019,686.25,701.05,656.35,679.70,679.171084233621430079,1463513,21490,993975711.00,644334,44.03,44.70,-6.55
30-September-2019,704.90,711.75,682.05,684.65,691.454165899080571419,597110,12028,412874197.00,223034,37.35,29.70,-20.25
27-September-2019,701.90,707.50,692.80,700.85,702.227822256110475706,354105,7163,248662383.00,64828,18.31,14.70,-1.05
26-September-2019,691.00,719.55,686.90,700.10,703.492098828936556819,598772,10701,421231371.00,117809,19.68,32.65,9.10
25-September-2019,701.85,703.05,683.85,694.90,696.519933336067821052,463219,8597,322641267.00,60094,12.97,19.20,-6.95
24-September-2019,729.80,733.55,702.20,704.30,715.712113922329487809,573654,15281,410571117.00,111848,19.50,31.35,-25.50
23-September-2019,703.00,736.00,695.10,727.05,713.472666969959348996,1090256,17934,777867856.00,200232,18.37,40.90,24.05
20-September-2019,642.80,689.30,622.60,680.70,661.180204789271436502,1289716,23394,852734689.00,213225,16.53,66.70,37.90
19-September-2019,648.00,649.90,632.70,638.25,641.570770430797731446,246148,3730,157921362.00,53651,21.80,17.20,-9.75
18-September-2019,643.80,654.20,641.70,648.20,647.250447308665751446,307394,5813,198960904.00,42062,13.68,12.50,4.40
17-September-2019,670.00,670.00,638.15,640.20,650.106071561509269281,467458,9429,303897284.00,129701,27.75,31.85,-29.80
16-September-2019,670.60,674.50,665.00,671.20,669.857299180419393019,179116,3113,119982160.00,27172,15.17,9.50,0.60
13-September-2019,667.40,675.90,657.20,674.35,666.588876027765952581,284233,5139,189466556.00,54755,19.26,18.70,6.95
12-September-2019,677.10,681.50,660.70,662.80,670.024243578044889679,152329,3017,102064123.00,38990,25.60,20.80,-14.30
11-September-2019,674.50,683.15,671.20,681.70,678.257736878816431919,163438,3846,110853088.00,41655,25.49,11.95,7.20
9-September-2019,668.85,675.80,662.50,671.60,671.134312857149279969,222421,4007,149274365.00,25879,11.64,13.30,2.75
6-September-2019,651.20,672.90,651.20,671.00,667.143727269073884300,398136,6695,265613935.00,57504,14.44,21.70,19.80
5-September-2019,652.00,659.60,644.50,649.25,650.196927982610016023,250259,4022,162717633.00,23445,9.37,15.10,-2.75
4-September-2019,647.50,653.00,638.70,646.95,645.912023220078538500,292850,4297,189155336.00,46573,15.90,14.30,-0.55
3-September-2019,661.90,661.90,641.15,645.35,649.997676024789068916,214288,4661,139286702.00,45975,21.45,20.75,-16.55
30-August-2019,666.70,668.35,640.50,663.75,653.377603364450932858,447978,8477,292698792.00,115426,25.77,27.85,-2.95
29-August-2019,676.50,676.50,658.70,660.95,666.509392965461047485,176728,3618,117790872.00,31112,17.60,17.80,-15.55
28-August-2019,684.90,689.50,673.80,678.10,681.442290645224553834,127475,2355,86866856.00,20388,15.99,15.70,-6.80
27-August-2019,693.00,696.70,680.15,682.55,687.599217054016089899,250592,5109,172306863.00,51160,20.42,16.55,-10.45
26-August-2019,676.55,686.85,660.95,683.65,673.880139783462437856,268129,4655,180686808.00,39529,14.74,25.90,7.10
23-August-2019,660.00,671.15,645.60,663.40,662.988993042415067974,343510,5140,227743349.00,159547,46.45,25.55,3.40
22-August-2019,669.00,669.80,657.95,660.90,664.481971768674565538,289324,5976,192250582.00,137841,47.64,11.85,-8.10
21-August-2019,671.00,673.85,659.80,665.00,666.712540361288070512,183344,3332,122237744.00,33720,18.39,14.05,-6.00
20-August-2019,686.60,686.60,669.25,672.20,674.859440026024431556,178294,3560,120323389.00,37932,21.27,17.35,-14.40
19-August-2019,679.00,688.75,676.75,685.00,684.797272779294396440,297079,5354,203438889.00,62872,21.16,12.00,6.00
16-August-2019,663.00,677.80,657.00,675.55,670.955411660199167796,213890,3951,143510653.00,47778,22.34,20.80,12.55
14-August-2019,655.80,669.55,652.30,663.20,662.266605753856141574,166358,3960,110173348.00,40660,24.44,17.25,7.40
13-August-2019,666.90,668.95,645.00,650.15,659.577110230829420970,245376,4698,161844393.00,65452,26.67,23.95,-16.75
9-August-2019,663.00,675.50,659.60,660.70,666.925551488870765619,402184,5849,268226786.00,66332,16.49,15.90,-2.30
8-August-2019,668.00,668.00,643.25,660.00,655.133740601965300319,1221798,9965,800441094.00,804856,65.87,24.75,-8.00
7-August-2019,679.75,679.75,654.50,660.05,669.262325958949935155,315371,6346,211065929.00,75290,23.87,25.25,-19.70
6-August-2019,660.00,682.90,655.80,678.85,674.321701775002347030,308901,6056,208298648.00,72365,23.43,27.10,18.85
5-August-2019,669.80,669.80,650.00,662.90,658.497646507685100497,358616,8862,236147792.00,122708,34.22,19.80,-6.90
2-August-2019,665.05,681.35,662.00,673.45,674.454723465322230404,529590,8425,357184477.00,90854,17.16,19.35,8.40
1-August-2019,674.30,680.80,663.00,669.65,671.273244061753468203,419021,7951,281277586.00,110647,26.41,17.80,-4.65
31-July-2019,694.00,695.35,657.65,674.40,677.629864449182210823,1271110,19847,861342097.00,203748,16.03,37.70,-19.60
30-July-2019,725.05,727.70,701.10,706.55,714.578409448859894150,384131,7101,274491719.00,92432,24.06,26.60,-18.50
29-July-2019,745.00,745.00,709.90,719.65,719.954332723948811700,328200,5586,236289012.00,77007,23.46,35.10,-25.35
26-July-2019,723.30,732.30,719.10,729.85,727.757890151026203691,185928,3957,135310569.00,47590,25.60,13.20,6.55
25-July-2019,712.00,725.85,706.55,723.30,718.379189435615633624,163417,3562,117395372.00,30459,18.64,19.30,11.30
24-July-2019,729.00,732.75,709.45,711.10,716.364444607822543376,190424,4655,136412983.00,39607,20.80,23.30,-17.90
23-July-2019,734.90,739.30,715.85,726.40,731.334108812015658704,312925,5355,228852726.00,81304,25.98,23.45,-8.50
22-July-2019,732.75,738.40,720.60,727.50,730.153859146127764148,473654,4888,345840296.00,249562,52.69,17.80,-5.25
19-July-2019,744.00,746.45,723.25,729.45,734.168755390938150083,177381,4304,130227588.00,33434,18.85,23.20,-14.55
18-July-2019,754.95,754.95,734.75,740.85,741.160617567583653743,336028,6065,249050720.00,157177,46.77,20.20,-14.10
17-July-2019,761.70,765.60,750.20,752.65,756.586851244221972073,208765,3253,157948854.00,85083,40.76,15.40,-9.05
16-July-2019,752.50,763.00,748.00,761.70,756.172560241322984106,419355,5356,317104744.00,256329,61.12,15.00,9.20
15-July-2019,757.95,759.20,744.00,749.65,749.157564897599234456,426364,6080,319413816.00,267393,62.71,15.20,-8.30
12-July-2019,767.00,768.00,751.10,755.45,756.716841377721460661,260430,5300,197071767.00,73186,28.10,16.90,-11.55
11-July-2019,772.20,773.25,763.00,766.65,768.658105380385605902,330441,4166,253996153.00,173383,52.47,10.25,-5.55
10-July-2019,788.95,789.40,764.45,768.50,773.649720769435333747,203058,4205,157095765.00,51997,25.61,24.95,-20.45
9-July-2019,782.00,788.60,776.60,786.20,782.900566682847554927,189524,3167,148378447.00,64643,34.11,12.00,4.20
8-July-2019,803.40,804.45,779.05,783.05,786.442002893556147994,246064,5306,193515065.00,57827,23.50,25.40,-20.35
5-July-2019,811.90,813.00,801.80,805.95,807.770814164542387538,198891,3723,160658345.00,57530,28.93,11.20,-5.95
4-July-2019,809.05,813.50,804.25,808.65,808.247383363043571131,257487,3930,208113194.00,104352,40.53,9.25,-0.40
3-July-2019,803.50,811.00,801.75,806.30,807.723118388430681731,222243,4415,179510809.00,95748,43.08,9.25,2.80
2-July-2019,813.00,813.35,800.70,802.65,806.454537607937764801,266473,2759,214898360.00,157105,58.96,12.65,-10.35
1-July-2019,810.00,819.05,807.55,810.25,814.562540843616314381,182097,3319,148329395.00,55470,30.46,11.50,0.25
28-June-2019,793.15,812.90,793.15,807.65,803.294290589316183226,304760,5694,244811968.00,75609,24.81,19.75,14.50
27-June-2019,789.35,806.65,782.00,800.35,797.259946273182353290,572526,9247,456452048.00,137893,24.08,24.65,11.00
26-June-2019,782.35,792.00,781.70,788.95,788.242360561824572570,213661,4965,168416651.00,50848,23.80,10.30,6.60
25-June-2019,763.00,783.00,757.00,781.85,772.350322385991574383,357956,5708,276467432.00,137522,38.42,26.00,18.85
24-June-2019,771.00,775.35,760.90,762.85,766.377508873601654988,141149,3347,108173419.00,44051,31.21,14.45,-8.15
21-June-2019,776.35,778.30,763.55,771.95,774.268442458838445132,811619,4280,628410979.00,543702,66.99,14.75,-4.40
20-June-2019,773.50,774.50,759.00,771.45,766.322931598962073157,385769,4780,295623631.00,150812,39.09,15.50,-2.05
19-June-2019,782.00,789.25,763.75,771.25,777.822621188770931143,279667,4590,217531319.00,62068,22.19,25.50,-10.75
18-June-2019,782.00,784.60,770.15,776.25,779.633693809486875491,361004,5303,281450882.00,176971,49.02,14.45,-5.75
17-June-2019,801.00,802.40,775.25,776.70,784.423477211307806759,263464,6627,206667347.00,70944,26.93,27.15,-24.30
14-June-2019,820.00,822.90,796.75,800.15,810.156252611223186468,335092,3945,271476879.00,141349,42.18,26.15,-19.85
13-June-2019,812.35,822.00,811.90,819.70,817.096078990518286162,280540,2946,229228134.00,142726,50.88,10.10,7.35
12-June-2019,816.00,816.00,809.50,812.35,811.754276137621376370,254786,3372,206823625.00,36513,14.33,6.50,-3.65
11-June-2019,817.70,821.35,807.50,814.95,814.682201647782400631,121618,3314,99080020.00,24093,19.81,13.85,-2.75
10-June-2019,810.00,816.20,806.65,814.20,812.323050224179973255,203408,7653,165233007.00,52729,25.92,9.55,4.20
7-June-2019,809.70,812.80,801.65,804.20,806.554067137085513209,214844,3035,173283302.00,45264,21.07,11.15,-5.50
6-June-2019,826.55,826.55,806.05,808.85,816.518741858861389931,261020,4273,213127722.00,34543,13.23,20.50,-17.70
4-June-2019,807.80,826.40,805.55,821.40,814.649917898568763088,875746,6838,713426407.00,459940,52.52,20.85,13.60
3-June-2019,810.10,815.00,804.00,812.30,809.137735298594550712,157672,3133,127578365.00,34574,21.93,11.00,2.20
31-May-2019,813.40,818.15,794.00,808.50,809.069983381439692119,285825,3897,231252428.00,42500,14.87,24.15,-4.90
30-May-2019,804.80,814.15,803.05,808.10,809.060438373541321003,217577,3148,176032943.00,31097,14.29,11.10,3.30
29-May-2019,809.50,813.25,802.50,804.80,806.671632208984563640,176013,2951,141984694.00,31098,17.67,10.75,-4.70
28-May-2019,814.90,821.40,802.10,808.75,810.544545640036356216,323466,4210,262183602.00,67199,20.77,19.30,-6.15
27-May-2019,793.65,814.70,787.60,812.45,804.531717702115507971,469249,5213,377525704.00,170992,36.44,27.10,18.80
24-May-2019,779.00,795.40,779.00,793.65,786.611614429908046780,944067,5665,742614067.00,742332,78.63,16.40,14.65
23-May-2019,789.90,803.70,770.50,777.05,791.322061300703697928,782438,10795,619160451.00,185009,23.65,33.20,-12.85
22-May-2019,776.40,783.35,770.05,779.30,779.193065439411371997,140802,3242,109711942.00,26333,18.70,13.30,2.90
21-May-2019,791.00,791.00,771.55,773.10,780.361228103672256103,267111,4883,208443068.00,44921,16.82,19.45,-17.90
20-May-2019,764.50,789.00,762.00,782.75,774.210124992100830447,1835636,8174,1421167977.00,1364033,74.31,27.00,18.25
17-May-2019,734.00,751.50,727.25,748.15,741.335877170294881311,297713,3971,220705328.00,42521,14.28,24.25,14.15
16-May-2019,721.90,735.80,719.70,732.25,727.329507054701227944,192354,3661,139904740.00,38123,19.82,16.10,10.35
15-May-2019,736.30,737.65,716.40,721.25,728.579289583101997507,405255,4847,295260400.00,135037,33.32,21.25,-15.05
14-May-2019,731.80,738.10,722.45,731.50,730.008620567426165123,352645,4552,257433890.00,86773,24.61,15.65,-0.30
13-May-2019,730.95,742.50,730.00,732.35,735.913228308374424114,963517,7532,709064906.00,341802,35.47,12.50,1.40
10-May-2019,732.05,738.50,730.00,733.65,735.554872218711005234,246828,2752,181555538.00,88795,35.97,8.50,1.60
9-May-2019,735.00,740.20,729.00,730.00,733.141350928663569218,437995,4543,321112246.00,90343,20.63,11.20,-5.00
8-May-2019,744.90,744.90,733.70,735.50,737.342577093012662840,351264,3027,259001903.00,170463,48.53,11.20,-9.40
7-May-2019,753.50,755.35,740.50,742.55,748.849593820748435211,187725,2445,140577790.00,47143,25.11,14.85,-10.95
6-May-2019,748.40,753.55,744.90,747.55,748.878350593608171232,211082,3066,158074740.00,63318,30.00,8.65,-0.85
3-May-2019,754.95,763.30,753.65,757.40,758.668142171420033245,267705,4168,203099255.00,105514,39.41,9.65,2.45
2-May-2019,766.90,767.80,748.40,752.65,759.161647643515983658,284916,5402,216297300.00,106614,37.42,19.40,-14.25
30-April-2019,760.20,769.55,755.20,766.90,764.975343403980061641,315372,5254,241251804.00,69707,22.10,14.35,6.70
26-April-2019,761.30,765.00,746.55,760.20,751.968353376806370219,1525850,14309,1147390912.00,799532,52.40,18.45,-1.10
25-April-2019,755.70,758.70,737.60,740.85,748.639639670497165659,291955,5110,218569086.00,81669,27.97,21.10,-14.85
24-April-2019,755.00,755.10,738.50,752.60,747.648648018648018648,214500,3440,160370635.00,35125,16.38,16.60,-2.40
23-April-2019,758.05,759.35,749.30,753.10,754.328183782918434323,199888,3304,150781152.00,49173,24.60,10.05,-4.95
22-April-2019,770.25,770.25,751.20,755.40,756.886980442923852235,216290,4639,163707085.00,77710,35.93,19.05,-14.85
18-April-2019,777.35,779.00,769.00,771.20,773.487568165148342244,188146,2714,145528592.00,44634,23.72,10.00,-6.15
16-April-2019,766.00,775.40,765.15,770.65,771.243545729465293425,254289,6273,196118750.00,58457,22.99,10.25,4.65
15-April-2019,764.15,769.95,761.00,763.20,767.562751146276969873,490501,2595,376490297.00,393057,80.13,8.95,-0.95
12-April-2019,750.10,765.45,750.10,764.15,756.322634009518702363,1075987,3456,813793322.00,34545,3.21,15.35,14.05
11-April-2019,760.10,760.65,747.05,752.05,753.422545052094978312,178904,3609,134790307.00,36123,20.19,13.60,-8.05
10-April-2019,761.50,767.80,758.65,761.75,763.129471815357301375,225300,3752,171933070.00,51459,22.84,9.15,0.25
9-April-2019,754.05,766.05,750.60,763.55,756.966945961907574191,216736,6221,164061988.00,70925,32.72,15.45,9.50
8-April-2019,764.95,767.40,749.05,754.30,756.194256793686189632,182964,2979,138356326.00,29339,16.04,18.35,-10.65
5-April-2019,765.80,769.00,756.05,761.95,760.789614116585644426,625137,4003,475597737.00,434288,69.47,12.95,-3.85
4-April-2019,765.00,771.95,760.00,762.15,765.330090042802172142,259099,4956,198296261.00,50409,19.46,11.95,-2.85
3-April-2019,771.80,772.95,758.55,761.40,765.525081234768480909,216656,3574,165855602.00,49095,22.66,14.40,-10.40
2-April-2019,771.00,774.65,761.30,767.45,765.715649101456097497,348397,3439,266773035.00,133187,38.23,13.35,-3.55
1-April-2019,779.95,783.55,760.65,765.10,773.660136864650263804,306288,4985,236962816.00,52654,17.19,22.90,-14.85
29-March-2019,778.95,780.95,768.15,776.10,774.080833470743664713,248647,3630,192472877.00,43192,17.37,12.80,-2.85
28-March-2019,762.15,788.55,757.50,780.20,769.443583131733018743,501818,6429,386120640.00,78598,15.66,31.05,18.05
27-March-2019,762.00,769.85,756.00,760.15,763.741180825617911710,491656,5870,375497934.00,108416,22.05,13.85,-1.85
26-March-2019,749.60,761.70,742.00,757.20,749.010013069565733974,336660,3467,252161711.00,91649,27.22,19.70,7.60
25-March-2019,753.85,754.20,741.00,743.85,744.289455924271620505,675678,4481,502900011.00,438562,64.91,13.20,-10.00
22-March-2019,763.20,765.75,752.45,757.35,762.312529613147103704,2602307,12542,1983771232.00,2002706,76.96,13.30,-5.85
20-March-2019,761.10,766.70,754.00,755.55,759.693060753707663572,421357,4763,320101989.00,115634,27.44,12.70,-5.55
19-March-2019,754.10,763.20,749.00,761.00,753.870321457370458406,1044182,8218,787177820.00,473570,45.35,14.20,6.90
18-March-2019,738.65,756.00,738.65,751.95,744.859823285786852848,1348505,11442,1004447196.00,617765,45.81,17.35,13.30
15-March-2019,743.45,748.50,732.50,735.70,742.501298639303747068,460867,9001,342194346.00,170573,37.01,16.00,-7.75
14-March-2019,743.95,749.55,737.50,740.45,742.505610556330200347,558679,5629,414822292.00,189918,33.99,12.05,-3.50
13-March-2019,747.00,750.90,736.00,738.45,741.688078450112989817,1134173,15483,841202593.00,549415,48.44,14.90,-8.55
12-March-2019,739.35,749.15,737.85,742.25,743.740196218585216620,489658,4731,364178337.00,173237,35.38,11.30,2.90
11-March-2019,731.60,744.90,731.00,734.15,738.702351234829182842,852871,10131,630017813.00,346896,40.67,13.90,2.55
8-March-2019,731.20,736.35,728.75,732.35,732.955287789392951906,581519,6209,426227426.00,209551,36.04,7.60,1.15
