Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
13-February-2020,612.55,613.90,604.00,612.70,607.829153659990880712,28511,1315,17329817.00,9073,31.82,9.90,0.15
12-February-2020,615.00,620.35,610.40,613.95,615.303626244727844468,40069,1951,24654601.00,19324,48.23,9.95,-1.05
11-February-2020,610.00,613.55,606.80,610.60,610.846484034199965102,28655,1808,17503806.00,13479,47.04,6.75,0.60
10-February-2020,608.80,611.15,601.80,605.65,605.646016284909824214,131410,4361,79587943.00,100844,76.74,9.35,-3.15
7-February-2020,612.00,612.00,599.60,607.50,605.931341892128110008,51487,1080,31197587.00,31678,61.53,12.40,-4.50
6-February-2020,598.20,612.80,596.40,599.35,605.672758822003113648,61664,1853,37348205.00,16328,26.48,16.40,1.15
5-February-2020,588.35,598.45,585.60,595.10,594.367839493184260960,175843,3077,104515424.00,130835,74.40,12.85,6.75
4-February-2020,583.10,589.50,582.75,586.65,587.339687433553051243,94060,4459,55245171.00,68762,73.10,6.75,3.55
3-February-2020,594.75,594.75,577.80,579.00,584.269750138613153046,55911,5093,32667106.00,28392,50.78,16.95,-15.75
1-February-2020,592.15,597.60,581.35,591.05,589.231349833245567842,28485,1214,16784255.00,7050,24.75,16.25,-1.10
31-January-2020,606.00,608.00,589.60,591.50,595.320062816839321137,36296,1394,21607737.00,17079,47.05,18.40,-14.50
30-January-2020,609.30,613.95,604.00,608.05,607.528799676512975769,964490,3881,585955452.00,920226,95.41,9.95,-1.25
29-January-2020,604.10,611.50,602.30,609.05,608.555958771200322572,39681,2845,24148109.00,19027,47.95,9.20,4.95
28-January-2020,605.00,606.70,593.00,602.10,598.964767994615287535,47542,3616,28475983.00,23057,48.50,13.70,-2.90
27-January-2020,609.00,609.00,602.00,604.35,605.374334174376226520,28536,2124,17274962.00,13397,46.95,7.00,-4.65
24-January-2020,600.00,609.25,596.20,607.70,605.849982431482782853,56920,3655,34484981.00,23857,41.91,13.05,7.70
23-January-2020,594.00,599.95,589.00,598.30,596.337251699914124421,71033,5070,42359624.00,36377,51.21,10.95,4.30
22-January-2020,584.50,595.00,582.30,590.35,590.911812915077010032,70770,4982,41818829.00,33840,47.82,12.70,5.85
21-January-2020,589.00,593.30,582.15,584.30,588.020211288862058557,82825,3809,48702774.00,25995,31.39,11.15,-4.70
20-January-2020,618.90,618.90,584.25,589.20,593.582180911357968714,299948,9720,178043788.00,73480,24.50,34.65,-29.70
17-January-2020,580.00,602.00,580.00,598.80,595.039444958371877890,108100,3611,64323764.00,37943,35.10,22.00,18.80
16-January-2020,596.00,598.00,586.80,593.40,592.792341678939617083,29197,1731,17307758.00,8825,30.23,11.20,-2.60
15-January-2020,595.00,598.30,591.90,595.55,594.144370153949882009,71192,2291,42298326.00,34402,48.32,6.40,0.55
14-January-2020,592.00,597.30,587.10,594.15,592.665556516724336793,69360,3455,41107283.00,24444,35.24,10.20,2.15
13-January-2020,581.00,589.80,581.00,586.40,585.383150756390193009,49842,2118,29176667.00,17587,35.29,8.80,5.40
10-January-2020,580.75,589.75,577.35,580.50,582.793684065839661867,116404,2532,67839516.00,91031,78.20,12.40,-0.25
9-January-2020,586.75,588.00,579.35,580.10,582.684864798986853469,188719,2530,109963705.00,158711,84.10,8.65,-6.65
8-January-2020,585.00,593.15,578.05,585.65,586.092617133433459964,67914,2780,39803894.00,21546,31.73,15.10,0.65
7-January-2020,585.00,588.00,579.30,584.25,583.836014755572088409,32259,2510,18833966.00,14286,44.29,8.70,-0.75
6-January-2020,584.10,591.90,579.80,581.90,582.799470447227881210,155603,3411,90685346.00,93258,59.93,12.10,-2.20
3-January-2020,575.00,588.50,573.25,584.65,583.616498556551619350,85559,2646,49933644.00,16992,19.86,15.25,9.65
2-January-2020,575.00,575.00,570.05,573.45,573.166283575228213042,30454,1149,17455206.00,10862,35.67,4.95,-1.55
1-January-2020,572.00,572.90,567.25,571.85,570.948382332480708926,93437,1989,53347704.00,72952,78.08,5.65,-0.15
31-December-2019,569.90,571.35,565.25,568.25,566.753860727642316535,101341,1883,57435403.00,82233,81.14,6.10,-1.65
30-December-2019,566.00,576.80,564.15,570.05,573.032161983272158372,132952,2523,76185772.00,77820,58.53,12.65,4.05
27-December-2019,561.00,569.20,556.80,568.00,562.720005674921575736,63437,1809,35697269.00,26260,41.40,12.40,7.00
26-December-2019,561.00,565.20,559.75,560.85,563.142156081012511416,275908,7143,155375426.00,219465,79.54,5.45,-0.15
24-December-2019,571.20,571.55,559.50,560.60,561.800854983272066416,48422,1929,27203521.00,13850,28.60,12.05,-10.60
23-December-2019,569.50,575.00,567.00,571.35,571.450262681939540091,23222,844,13270218.00,6648,28.63,8.00,1.85
20-December-2019,572.50,573.25,565.80,571.30,569.616249330273652712,197842,1989,112694018.00,169443,85.65,7.45,-1.20
19-December-2019,565.50,573.95,565.00,569.05,569.459126200732896454,158549,1900,90287175.00,122965,77.56,8.95,3.55
18-December-2019,560.00,566.70,559.05,564.70,562.255307680269861417,460088,1649,258686920.00,415017,90.20,7.65,4.70
17-December-2019,554.00,559.25,553.05,557.50,556.206360760379629888,35719,1560,19867135.00,14823,41.50,6.20,3.50
16-December-2019,547.00,555.05,546.55,552.30,551.578209769503006702,98613,2312,54392782.00,18754,19.02,8.50,5.30
13-December-2019,539.10,544.20,537.00,543.35,541.242250207583725435,43356,1227,23466099.00,8833,20.37,7.20,4.25
12-December-2019,546.00,547.20,535.00,536.30,538.569318604939803897,56399,2170,30374771.00,32422,57.49,12.20,-9.70
11-December-2019,544.30,549.90,539.90,543.85,545.016006696938180157,39421,1324,21485076.00,14776,37.48,10.00,-0.45
10-December-2019,558.80,558.80,542.00,544.30,545.379325135830712038,41964,1466,22886298.00,18114,43.17,16.80,-14.50
9-December-2019,561.00,563.05,547.25,551.65,553.366892479200871976,72479,1711,40107479.00,15906,21.95,15.80,-9.35
6-December-2019,562.00,566.20,558.45,560.20,563.166420840046291043,44069,1297,24818181.00,13372,30.34,7.75,-1.80
5-December-2019,566.00,566.75,557.30,560.75,562.556894649751792608,72520,2326,40796626.00,26031,35.89,9.45,-5.25
4-December-2019,1136.00,1136.00,1117.00,1125.80,1126.216601191230515777,39455,1616,44434876.00,18320,46.43,19.00,-10.20
3-December-2019,1132.00,1132.00,1121.00,1124.60,1124.409192011425628058,42711,1312,48024641.00,25382,59.43,11.00,-7.40
2-December-2019,1135.00,1135.00,1123.80,1126.10,1127.328436214730868011,167037,1506,188305560.00,16402,9.82,11.20,-8.90
29-November-2019,1142.00,1142.00,1125.00,1127.60,1131.835705995563195087,204201,1283,231121983.00,23239,11.38,17.00,-14.40
28-November-2019,1140.00,1143.00,1125.90,1132.65,1134.064248136782113108,45620,1913,51736011.00,24395,53.47,17.10,-7.35
27-November-2019,1112.45,1134.60,1110.00,1128.90,1123.648822005674108794,32428,1609,36437684.00,11548,35.61,24.60,16.45
26-November-2019,1125.00,1134.00,1098.60,1110.20,1125.186038912540144895,107112,2572,120520927.00,86746,80.99,35.40,-14.80
25-November-2019,1116.70,1126.10,1106.60,1124.70,1114.940572267057960381,10904,778,12157312.00,3907,35.83,19.50,8.00
22-November-2019,1138.00,1138.00,1109.45,1115.75,1113.435908193412293492,340847,1929,379511289.00,306390,89.89,28.55,-22.25
21-November-2019,1131.55,1148.20,1131.55,1136.40,1138.110563848431739892,33094,1131,37664631.00,15051,45.48,16.65,4.85
20-November-2019,1131.05,1137.20,1125.75,1132.65,1132.978114271701814615,16312,1153,18481139.00,6888,42.23,11.45,1.60
19-November-2019,1139.00,1143.00,1129.40,1134.70,1134.772998014559894109,10577,694,12002494.00,4334,40.98,13.60,-4.30
18-November-2019,1145.00,1149.95,1139.00,1141.30,1144.464505464229956837,10889,585,12462074.00,3821,35.09,10.95,-3.70
15-November-2019,1148.00,1159.00,1140.00,1143.70,1146.344466849008764399,50089,1396,57419248.00,32032,63.95,19.00,-4.30
14-November-2019,1140.60,1157.50,1135.05,1148.55,1147.568086411018348191,21201,1197,24329591.00,8216,38.75,22.45,7.95
13-November-2019,1150.00,1160.00,1134.50,1143.10,1147.108589154324840643,52869,1524,60646484.00,34905,66.02,25.50,-6.90
11-November-2019,1150.10,1151.35,1130.25,1146.10,1137.827341717259323503,92240,1693,104953194.00,74455,80.72,21.10,-4.00
8-November-2019,1149.25,1163.75,1146.00,1150.10,1153.397269537550787377,180409,3060,208083248.00,131065,72.65,17.75,0.85
7-November-2019,1150.00,1153.50,1136.05,1148.60,1143.744558550348743472,57062,1987,65264352.00,32201,56.43,17.45,-1.40
