Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
7-January-2020,126.30,127.65,125.40,125.70,126.435996492777891315,303374,2177,38357394.00,72905,24.03,2.25,-0.60
6-January-2020,130.50,130.50,125.05,126.25,127.081794505197264191,646975,4852,82218744.00,123503,19.09,5.45,-4.25
3-January-2020,130.55,133.40,128.00,128.50,130.614214721493613507,1099508,7990,143611374.00,250352,22.77,5.40,-2.05
2-January-2020,127.35,128.60,127.35,128.00,127.868448236142178756,134563,2850,17206362.00,42745,31.77,1.25,0.65
1-January-2020,128.65,128.95,127.00,127.40,127.785483858608614361,130503,1810,16676389.00,42247,32.37,1.95,-1.25
31-December-2019,127.95,129.25,127.50,128.75,128.544833470264804398,158230,1369,20339649.00,41961,26.52,1.75,0.80
30-December-2019,128.40,129.20,127.20,127.95,128.157623944583762627,154323,1507,19777669.00,52349,33.92,2.00,-0.45
27-December-2019,129.15,129.80,127.20,128.40,128.402355940245984822,288717,2057,37071943.00,71721,24.84,2.60,-0.75
26-December-2019,126.85,129.45,124.55,128.05,126.803368654509610645,405800,2754,51456807.00,110602,27.26,4.90,1.20
24-December-2019,125.00,126.60,124.65,126.00,126.037164113873497335,199063,1326,25089336.00,54415,27.34,1.95,1.00
23-December-2019,125.20,126.30,124.10,124.65,125.296445428446304316,328816,1722,41199476.00,122126,37.14,2.20,-0.55
20-December-2019,126.40,126.80,124.85,125.10,125.751953941129234447,550426,2766,69217145.00,231633,42.08,1.95,-1.30
19-December-2019,126.00,126.80,124.30,125.60,126.102688770351030191,747628,3209,94277901.00,424178,56.74,2.50,-0.40
18-December-2019,125.45,125.75,124.20,125.00,124.803527098968273328,209067,1187,26092299.00,55994,26.78,1.55,-0.45
17-December-2019,125.60,125.90,124.35,125.45,124.951736626625275565,266724,2451,33327627.00,78377,29.38,1.55,-0.15
16-December-2019,126.50,126.90,125.00,125.60,125.363079069553507317,782678,1394,98118924.00,636044,81.26,1.90,-0.90
13-December-2019,127.45,127.45,126.05,126.45,126.625187139088899978,196378,1457,24866401.00,46248,23.55,1.40,-1.00
12-December-2019,128.00,128.40,125.45,125.85,126.095469908341099072,287588,2231,36263544.00,112048,38.96,2.95,-2.15
11-December-2019,125.50,128.40,125.00,128.00,126.176795866910565086,404540,1934,51043561.00,64896,16.04,3.40,2.50
10-December-2019,127.80,128.30,124.85,125.15,126.778484070109508627,300159,2131,38053703.00,117812,39.25,3.45,-2.65
9-December-2019,126.95,127.85,125.60,126.35,126.957956753755513741,226933,1345,28810950.00,38703,17.05,2.25,-0.60
6-December-2019,129.00,129.00,126.30,126.60,127.073205088508118150,229301,1997,29138013.00,60277,26.29,2.70,-2.40
5-December-2019,130.90,130.90,128.30,128.80,129.003121563152383649,455541,1734,58766211.00,44756,9.82,2.60,-2.10
4-December-2019,127.80,130.75,127.00,130.05,129.003811706064250595,368339,2733,47517135.00,60145,16.33,3.75,2.25
3-December-2019,128.50,128.50,126.05,127.40,127.302676771299019021,250974,2163,31949662.00,57782,23.02,2.45,-1.10
2-December-2019,133.00,133.00,127.55,128.15,128.870677868099724499,882030,4600,113667804.00,374678,42.48,5.45,-4.85
29-November-2019,133.70,133.70,130.55,131.75,131.797336355318971970,384736,2320,50707180.00,107364,27.91,3.15,-1.95
28-November-2019,133.45,133.65,131.15,133.20,132.224268671549596208,247529,3961,32729341.00,46756,18.89,2.50,-0.25
27-November-2019,130.45,133.10,129.60,132.65,131.145986592465812870,288047,1747,37776208.00,63490,22.04,3.50,2.20
26-November-2019,131.05,133.30,129.30,130.45,132.028170888283888323,278053,2245,36710829.00,61231,22.02,4.00,-0.60
25-November-2019,134.00,134.50,130.60,130.90,131.902974315340228045,296169,2177,39065572.00,99238,33.51,3.90,-3.10
22-November-2019,132.00,134.65,130.80,133.80,133.187803422349353305,274782,2712,36597611.00,54439,19.81,3.85,1.80
21-November-2019,134.90,135.00,130.65,131.00,131.741958530632679029,383512,2510,50524622.00,130849,34.12,4.35,-3.90
20-November-2019,133.00,135.30,132.40,133.65,133.932287352241200215,304212,2705,40743809.00,73544,24.18,2.90,0.65
19-November-2019,135.40,135.40,132.80,133.15,133.288749197781763728,243076,1602,32399296.00,73205,30.12,2.60,-2.25
18-November-2019,135.70,136.05,133.30,133.90,134.071880561035653167,175889,1189,23581769.00,68943,39.20,2.75,-1.80
15-November-2019,137.50,138.80,135.10,135.55,136.653792751601570572,309696,1845,42321133.00,76656,24.75,3.70,-1.95
14-November-2019,138.95,139.25,135.60,136.25,136.728214268226998971,510575,1911,69810008.00,235179,46.06,3.65,-2.70
13-November-2019,140.75,140.75,137.65,138.15,139.079501690041974584,207983,1151,28926172.00,51101,24.57,3.10,-2.60
11-November-2019,138.00,139.80,136.85,139.25,138.287867570324221934,507862,1664,70231153.00,150252,29.59,2.95,1.25
8-November-2019,142.35,143.50,137.70,138.35,140.390503729712982896,377643,2039,53017491.00,101371,26.84,5.80,-4.00
7-November-2019,144.80,144.95,140.45,142.10,142.185523181845079590,540768,1798,76889381.00,201113,37.19,4.50,-2.70
6-November-2019,146.35,147.95,143.90,144.80,146.289268577955766527,292403,2554,42775421.00,82043,28.06,4.05,-1.55
5-November-2019,148.00,148.75,145.00,146.30,146.543337109634611332,555217,2481,81363352.00,305654,55.05,3.75,-1.70
4-November-2019,144.50,149.65,144.30,147.30,146.904609996922232296,480868,2689,70641726.00,147773,30.73,5.35,2.80
1-November-2019,140.85,144.70,140.30,144.10,142.461283753000014278,770413,3931,109754025.00,107294,13.93,4.40,3.25
31-October-2019,142.55,142.55,139.75,141.55,140.741493107323898433,348776,3285,49087255.00,110668,31.73,2.80,-1.00
30-October-2019,143.10,143.15,139.85,140.55,141.553658536585365853,264450,2463,37433865.00,71864,27.17,3.30,-2.55
29-October-2019,139.60,143.80,138.30,142.10,143.054163752006566577,1236565,5877,176895772.00,888163,71.82,5.50,2.50
27-October-2019,140.00,141.15,139.15,139.95,139.968974030996222149,33617,877,4705337.00,18559,55.21,2.00,-0.05
25-October-2019,140.05,141.55,138.15,139.45,139.626132018939425909,236966,4223,33086646.00,54193,22.87,3.40,-0.60
24-October-2019,140.10,142.10,139.05,140.70,140.361048290932160080,340478,2851,47789849.00,74431,21.86,3.05,0.60
23-October-2019,144.90,144.90,141.30,141.95,141.945955062674048518,1055381,3093,149807064.00,83130,7.88,3.60,-2.95
22-October-2019,143.50,145.95,142.25,144.15,144.020412897803117442,823303,3389,118572438.00,156225,18.98,3.70,0.65
18-October-2019,141.00,144.50,140.00,143.50,142.330739183142014756,334085,2744,47550565.00,75876,22.71,4.50,2.50
17-October-2019,142.00,142.00,139.10,141.35,140.399489463480818681,372941,2859,52360726.00,54212,14.54,2.90,-0.65
16-October-2019,140.20,142.90,138.30,141.60,139.664729967532021354,1382593,5712,193099478.00,116511,8.43,4.60,1.40
15-October-2019,136.60,139.40,135.40,138.75,137.212485370893901026,678442,5184,93090713.00,162184,23.91,4.00,2.15
14-October-2019,129.55,136.40,128.95,135.20,133.603902542898096560,629282,4549,84074531.00,192764,30.63,7.45,5.65
11-October-2019,125.45,129.80,125.45,129.10,128.579889258368195493,391542,2614,50344427.00,83295,21.27,4.35,3.65
10-October-2019,126.50,127.00,125.10,125.40,126.111831278644821584,316593,1589,39926123.00,83341,26.32,1.90,-1.10
9-October-2019,126.70,127.10,123.95,125.95,126.013512340567283714,1278831,4001,161149986.00,104105,8.14,3.15,-0.75
7-October-2019,130.00,130.00,125.55,126.45,127.456715672722621321,484702,2854,61778525.00,156335,32.25,4.45,-3.55
4-October-2019,130.25,132.70,127.35,129.60,129.958247980462593669,838187,6834,108929314.00,157339,18.77,5.35,-0.65
3-October-2019,127.90,129.75,125.30,128.30,127.888668950297187885,369295,2828,47228646.00,56743,15.37,4.45,0.40
1-October-2019,132.65,133.35,126.85,128.25,129.949085834913592615,391286,2221,50847258.00,74401,19.01,6.50,-4.40
30-September-2019,131.45,132.85,128.50,131.90,130.426492249209454405,827593,3942,107940052.00,87648,10.59,4.35,0.45
27-September-2019,137.45,137.45,130.50,131.45,131.794219182620630901,1056425,5087,139230708.00,117602,11.13,6.95,-6.00
26-September-2019,135.00,138.00,131.20,136.90,135.003327745272233713,637669,3278,86087437.00,66635,10.45,6.80,1.90
25-September-2019,132.70,133.65,130.80,131.45,132.145181063066802449,414386,2727,54759113.00,65018,15.69,2.85,-1.25
24-September-2019,137.00,139.75,132.95,133.45,135.332980736930106550,919843,5809,124485095.00,102100,11.10,6.80,-3.55
23-September-2019,136.90,140.65,134.80,136.25,138.836494465247974676,1338181,5802,185788359.00,391173,29.23,5.85,-0.65
20-September-2019,125.00,134.95,121.65,133.60,128.692304522684318609,1650281,5397,212378465.00,158158,9.58,13.30,8.60
19-September-2019,127.00,127.50,123.70,124.40,125.097887315556931724,503814,2592,63026067.00,90881,18.04,3.80,-2.60
18-September-2019,130.00,130.05,126.00,127.00,127.509091502494706652,490238,3043,62509802.00,57510,11.73,4.05,-3.00
17-September-2019,131.00,131.95,129.10,129.70,130.816938323879073213,531859,2690,69576166.00,58113,10.93,2.85,-1.30
16-September-2019,131.40,132.90,128.60,130.60,130.276552196575826526,1198479,8717,156133712.00,189640,15.82,4.30,-0.80
13-September-2019,126.80,129.30,125.35,128.80,126.612572500706801572,1167230,4567,147785993.00,283961,24.33,3.95,2.00
12-September-2019,126.45,128.35,125.45,125.85,126.852590929461524569,448507,2865,56894275.00,70602,15.74,2.90,-0.60
11-September-2019,130.00,130.85,125.10,125.70,127.965307985806968837,538856,3241,68954874.00,111929,20.77,5.75,-4.30
9-September-2019,125.00,129.85,125.00,129.50,128.527701360773569884,352961,3426,45365266.00,63651,18.03,4.85,4.50
6-September-2019,127.00,128.40,124.50,127.85,126.101303452095844175,1756643,7129,221514972.00,172107,9.80,3.90,0.85
5-September-2019,119.10,129.80,119.10,125.20,126.215817392838585324,1649311,9732,208169136.00,192355,11.66,10.70,6.10
4-September-2019,117.85,119.40,115.55,119.05,117.081590818019903767,970771,6341,113659413.00,148469,15.29,3.85,1.20
3-September-2019,121.20,121.20,116.60,117.15,117.845124679248185522,468041,3829,55156350.00,123619,26.41,4.60,-4.05
30-August-2019,123.90,125.65,119.65,121.20,121.461830557307944242,413721,4573,50251310.00,106536,25.75,6.00,-2.70
29-August-2019,121.00,124.25,119.55,123.40,122.289676522121738310,254546,3259,31128348.00,78640,30.89,4.70,2.40
28-August-2019,125.50,125.95,120.50,121.15,122.253085065826922976,382974,3087,46819753.00,127446,33.28,5.45,-4.35
27-August-2019,123.25,126.45,123.25,125.70,125.102812051766302694,739709,3472,92539676.00,86191,11.65,3.20,2.45
26-August-2019,124.70,125.00,119.70,123.65,122.128571716932872339,346787,3206,42352601.00,84401,24.34,5.30,-1.05
23-August-2019,116.00,123.40,115.75,122.30,119.658987793322557271,717640,4433,85872076.00,65464,9.12,7.65,6.30
22-August-2019,121.90,121.90,116.25,116.85,118.398724101881771526,420880,7261,49831655.00,138109,32.81,5.65,-5.05
21-August-2019,125.10,125.35,119.70,121.15,121.947434310314061384,358656,2740,43737179.00,115715,32.26,5.65,-3.95
20-August-2019,127.00,127.00,124.45,125.05,125.451716144049105089,213094,1436,26733008.00,70847,33.25,2.55,-1.95
19-August-2019,128.40,128.50,126.10,126.25,127.123609694626733376,374558,1703,47615165.00,89379,23.86,2.40,-2.15
16-August-2019,126.40,129.10,126.40,128.15,127.487550492673280713,591670,2638,75430559.00,96738,16.35,2.70,1.75
14-August-2019,129.00,129.80,125.75,126.75,127.478847993058773650,507115,3079,64646436.00,96831,19.09,4.05,-2.25
13-August-2019,130.95,133.55,125.70,128.30,130.525909207677345957,381486,2241,49793807.00,92734,24.31,7.85,-2.65
9-August-2019,131.25,132.45,129.70,130.55,131.142162318123737685,291132,1408,38179680.00,81110,27.86,2.75,-0.70
8-August-2019,130.70,132.10,127.90,130.95,129.850753992734251833,291780,2542,37887853.00,75201,25.77,4.20,0.25
7-August-2019,131.60,131.75,128.50,130.50,130.148403543634362802,252622,1547,32878350.00,75808,30.01,3.25,-1.10
6-August-2019,131.25,132.50,129.50,131.45,130.924996071971013526,210029,1327,27498046.00,54332,25.87,3.00,0.20
5-August-2019,132.00,133.00,130.20,131.25,131.329395083146103935,246133,1966,32324498.00,85703,34.82,2.80,-0.75
2-August-2019,136.85,136.85,132.85,134.40,133.977657708105596444,335731,1644,44980453.00,70223,20.92,4.00,-2.45
1-August-2019,139.50,139.70,135.25,136.95,137.679418662613485000,244746,1637,33696487.00,68036,27.80,4.45,-2.55
31-July-2019,138.00,139.65,136.30,138.90,138.475614525406106622,209674,1174,29034736.00,36391,17.36,3.35,0.90
30-July-2019,140.10,143.25,138.20,138.80,139.791252503829386119,212175,1280,29660209.00,33635,15.85,5.05,-1.30
29-July-2019,142.40,142.50,138.50,140.25,140.347784009005567355,392646,1614,55106996.00,169258,43.11,4.00,-2.15
26-July-2019,143.35,144.35,141.35,141.85,142.326727290923648009,439648,2119,62573661.00,180138,40.97,3.00,-1.50
25-July-2019,144.00,144.70,141.50,143.85,143.428359200906994018,204632,1284,29350032.00,36071,17.63,3.20,-0.15
24-July-2019,145.00,145.80,142.90,143.55,144.576453910707502653,255363,1262,36919477.00,44991,17.62,2.90,-1.45
23-July-2019,146.55,147.80,144.20,144.55,146.536277214183445119,1275346,2187,186884455.00,1015360,79.61,3.60,-2.00
22-July-2019,141.15,147.40,140.85,146.55,145.365719689930164079,726417,2706,105596130.00,285573,39.31,6.55,5.40
19-July-2019,145.65,145.70,140.50,144.10,143.501412027640838789,1037161,4109,148834068.00,362200,34.92,5.20,-1.55
18-July-2019,150.50,150.60,143.10,143.50,145.381645251555048015,511399,3094,74348028.00,159388,31.17,7.50,-7.00
17-July-2019,152.05,153.60,149.00,149.85,150.264132793621966047,389838,2284,58578669.00,138828,35.61,4.60,-2.20
16-July-2019,151.30,154.30,150.60,152.35,152.168792887509040554,566890,4040,86262967.00,299752,52.88,3.70,1.05
15-July-2019,150.00,151.65,148.90,150.75,150.199753846670839231,238063,1714,35757004.00,66525,27.94,2.75,0.75
12-July-2019,153.25,153.50,148.15,149.85,152.258127524239737690,710610,1675,108196148.00,550676,77.49,5.35,-3.40
11-July-2019,153.00,154.10,152.00,153.00,153.015226608069888420,187041,1095,28620121.00,35871,19.18,2.10,0.00
10-July-2019,154.00,154.05,149.70,151.65,151.885753919158485573,186711,1612,28358741.00,40664,21.78,4.35,-2.35
9-July-2019,152.50,155.30,150.90,153.45,153.166990419197048285,440151,2561,67416604.00,60981,13.85,4.40,0.95
8-July-2019,161.00,161.20,151.15,152.50,154.302492789672881664,466345,3005,71958196.00,139315,29.87,10.05,-8.50
5-July-2019,168.00,168.00,160.00,161.25,162.165810173046670162,505355,3978,81951303.00,108255,21.42,8.00,-6.75
4-July-2019,167.00,168.80,166.25,167.10,167.405781563325193082,151101,1562,25295181.00,32365,21.42,2.55,0.10
3-July-2019,166.75,167.85,163.55,166.20,166.392458160955991524,346865,1975,57715720.00,150499,43.39,4.30,-0.55
2-July-2019,167.00,167.00,161.55,165.65,164.163611093200363946,279162,2051,45828242.00,56598,20.27,5.45,-1.35
1-July-2019,170.00,170.40,159.35,161.05,162.556920736224538311,452199,3003,73508077.00,126016,27.87,11.05,-8.95
28-June-2019,170.00,171.30,166.75,167.75,168.844812879011120244,128954,895,21773214.00,24517,19.01,4.55,-2.25
27-June-2019,167.45,171.65,167.35,170.55,169.786096428279716689,342804,1926,58203353.00,96755,28.22,4.30,3.10
26-June-2019,164.00,169.05,164.00,167.45,167.892473033557364261,126917,1106,21308409.00,30746,24.23,5.05,3.45
25-June-2019,165.95,168.50,165.65,166.30,166.691848384049936347,243510,1998,40591132.00,37087,15.23,2.85,0.35
24-June-2019,171.00,171.55,164.90,165.25,166.421904911944010808,209469,1559,34860230.00,57482,27.44,6.65,-5.75
21-June-2019,172.50,173.50,169.90,171.20,172.106241746368402096,599736,1678,103218309.00,436728,72.82,3.60,-1.30
20-June-2019,167.35,172.55,166.05,171.85,170.023889023478233391,189878,1341,32283796.00,55322,29.14,6.50,4.50
19-June-2019,165.70,169.10,164.75,167.35,167.091785576552256074,204847,1268,34228251.00,34183,16.69,4.35,1.65
18-June-2019,165.00,166.90,163.30,166.10,165.281231344379092003,204362,1059,33777203.00,86719,42.43,3.60,1.10
17-June-2019,169.60,170.45,163.00,164.65,166.468781139992889440,199703,1643,33244315.00,62463,31.28,7.45,-4.95
14-June-2019,170.20,170.85,168.50,168.90,169.634191894213499232,153668,1226,26067347.00,36200,23.56,2.35,-1.30
13-June-2019,169.00,170.15,167.10,168.95,168.575604539610325388,161776,941,27271487.00,31249,19.32,3.05,-0.05
12-June-2019,168.90,171.25,166.20,170.45,169.907143805332325821,195862,1338,33278353.00,29019,14.82,5.05,1.55
11-June-2019,165.00,170.05,165.00,169.00,168.594325159729185484,241346,1752,40689566.00,51616,21.39,5.05,4.00
10-June-2019,168.90,168.95,163.20,164.75,165.840115685714195993,318449,2454,52811619.00,87158,27.37,5.75,-4.15
7-June-2019,169.05,169.85,166.65,167.55,167.777695485521639389,207931,1142,34886184.00,56989,27.41,3.20,-1.50
6-June-2019,169.50,171.75,168.80,169.05,170.029466232884058489,279710,1329,47558942.00,41864,14.97,2.95,-0.45
4-June-2019,172.00,173.35,170.00,170.55,171.227513276408038541,324636,1478,55586615.00,78218,24.09,3.35,-1.45
3-June-2019,172.55,173.35,167.80,172.30,170.179064331585035356,542051,3368,92245732.00,53782,9.92,5.55,-0.25
31-May-2019,167.70,173.75,167.15,171.85,170.445288129349450850,846946,4560,144357955.00,182504,21.55,6.60,4.15
30-May-2019,172.15,172.15,168.00,169.65,169.763602478350275297,223213,1763,37893443.00,55861,25.03,4.15,-2.50
29-May-2019,173.25,174.35,170.45,171.55,172.612789641072239890,633888,5416,109417176.00,397958,62.78,3.90,-1.70
28-May-2019,173.95,176.00,171.70,175.10,173.965982907620671814,208748,1356,36315051.00,25532,12.23,4.30,1.15
27-May-2019,174.40,175.00,172.65,173.70,173.841152456879047598,280722,1519,48801036.00,62869,22.40,2.35,-0.70
24-May-2019,175.05,175.40,169.05,174.40,172.200430149015909082,279903,1906,48199417.00,46977,16.78,6.35,-0.65
23-May-2019,178.00,178.95,173.00,174.05,176.834211190097124770,737402,2947,130397901.00,259551,35.20,5.95,-3.95
22-May-2019,175.00,177.95,174.30,176.55,176.536765395003280215,352111,2973,62160537.00,81278,23.08,3.65,1.55
21-May-2019,175.00,176.00,173.70,174.30,174.362945750933406231,278014,1827,48475340.00,82007,29.50,2.30,-0.70
20-May-2019,168.10,176.50,168.10,176.05,174.457017145952448602,601833,3324,104993990.00,162118,26.94,8.40,7.95
17-May-2019,166.10,168.35,162.30,167.15,165.255015725532920837,194588,1082,32156643.00,36581,18.80,6.05,1.05
16-May-2019,163.60,167.00,162.10,165.90,164.155681569808388177,164708,1008,27037754.00,36143,21.94,4.90,2.30
15-May-2019,164.05,164.95,161.85,162.65,163.135515826526664523,183521,962,29938793.00,32829,17.89,3.10,-1.40
14-May-2019,163.70,165.30,161.00,163.95,163.022358581499518052,158731,975,25876702.00,27666,17.43,4.30,0.25
13-May-2019,167.00,167.90,163.25,164.10,165.896250829220641944,274354,1695,45514300.00,75877,27.66,4.65,-2.90
10-May-2019,168.95,169.40,165.65,166.35,167.232445501573919255,254778,1286,42607148.00,72835,28.59,3.75,-2.60
9-May-2019,166.15,170.10,166.15,169.30,168.976817374767542641,237678,1580,40162072.00,64082,26.96,3.95,3.15
8-May-2019,171.45,171.45,167.80,168.90,169.208462010377348680,192342,1201,32545894.00,41975,21.82,3.65,-2.55
7-May-2019,169.80,172.30,168.70,171.45,170.421509266148412311,233862,2982,39855115.00,68228,29.17,3.60,1.65
6-May-2019,169.05,171.60,168.05,170.20,169.882362319927971188,213248,1647,36227074.00,56610,26.55,3.55,1.15
3-May-2019,169.50,171.75,168.00,170.10,170.708071207415794740,212843,1675,36334018.00,46480,21.84,3.75,0.60
2-May-2019,169.75,171.70,168.30,169.35,169.912659096580983279,320560,2095,54467202.00,73883,23.05,3.40,-0.40
30-April-2019,168.00,171.00,166.20,169.30,168.737876952073236402,297120,4218,50135398.00,105459,35.49,4.80,1.30
26-April-2019,169.00,169.85,167.70,168.15,168.492669678531324262,191465,1369,32260449.00,48149,25.15,2.15,-0.85
25-April-2019,169.00,169.70,166.60,168.40,167.923233079388636723,611813,3193,102737617.00,136437,22.30,3.10,-0.60
24-April-2019,165.15,170.30,165.15,168.70,168.272485057245632875,1395827,7368,234879278.00,423753,30.36,5.15,3.55
23-April-2019,157.05,165.20,157.05,163.95,162.484819359930748275,628432,3293,102110660.00,165241,26.29,8.15,6.90
22-April-2019,160.90,161.10,157.05,157.75,158.757019031039639287,220009,1449,34927973.00,52969,24.08,4.05,-3.15
18-April-2019,161.25,162.15,159.10,160.20,160.327842544139421980,346459,1921,55547024.00,70743,20.42,3.05,-1.05
16-April-2019,156.75,161.25,155.95,160.45,158.844954887886397475,359992,2054,57182913.00,116726,32.42,5.30,3.70
15-April-2019,157.30,158.30,156.10,156.55,156.857265840220385674,162624,1149,25508756.00,48747,29.98,2.20,-0.75
12-April-2019,158.55,159.70,157.40,157.80,158.180670916630562604,161570,1173,25557251.00,34834,21.56,2.30,-0.75
11-April-2019,158.20,159.20,156.00,158.55,157.602306270789700628,202925,1207,31981448.00,68799,33.90,3.20,0.35
10-April-2019,157.70,159.90,156.65,157.70,158.386634812193235259,292162,1799,46274556.00,75383,25.80,3.25,0.00
9-April-2019,158.70,158.90,157.15,157.55,157.927014114328797840,255981,1921,40426315.00,49622,19.38,1.75,-1.15
8-April-2019,157.40,160.15,156.55,158.10,158.282942036085603862,477642,2517,75602581.00,148562,31.10,3.60,0.70
5-April-2019,156.50,157.40,154.10,156.45,155.860436644420654624,175612,1290,27370963.00,52399,29.84,3.30,-0.05
4-April-2019,155.40,156.80,153.35,155.15,154.401371631339447810,339304,4787,52389003.00,66883,19.71,3.45,-0.25
3-April-2019,158.80,159.15,154.20,155.65,156.968392134063207543,244243,1620,38338431.00,62757,25.69,4.95,-3.15
2-April-2019,159.00,159.75,156.55,157.45,157.807953758701668206,501197,2687,79092873.00,50806,10.14,3.20,-1.55
1-April-2019,160.80,161.35,156.25,157.70,157.950209346149262895,495113,3269,78203202.00,78981,15.95,5.10,-3.10
29-March-2019,155.40,161.35,155.40,159.55,157.936880339043066436,722976,3890,114184574.00,93991,13.00,5.95,4.15
28-March-2019,160.25,160.95,156.25,156.95,157.320064119690088164,452903,3120,71250729.00,74540,16.46,4.70,-3.30
27-March-2019,160.00,161.40,157.40,160.25,159.877358758140701873,458345,3002,73278988.00,123748,27.00,4.00,0.25
26-March-2019,159.10,163.00,158.15,159.25,160.314421073862041632,709011,4642,113664688.00,109572,15.45,4.85,0.15
25-March-2019,152.00,160.00,150.70,158.50,155.502462421470177652,1066633,9184,165864058.00,209089,19.60,9.30,6.50
22-March-2019,152.05,153.70,148.65,152.55,151.265432122074910977,529642,3549,80116526.00,78966,14.91,5.05,0.50
20-March-2019,157.00,157.40,150.75,151.85,152.700813898095498727,887949,4295,135590535.00,214586,24.17,6.65,-5.15
19-March-2019,156.90,163.15,155.25,157.00,159.025467190719013456,1026615,6329,163257930.00,170624,16.62,7.90,0.10
18-March-2019,155.65,157.25,153.80,154.70,154.979780395494432516,310194,2269,48073798.00,79224,25.54,3.45,-0.95
15-March-2019,151.50,156.80,151.50,155.65,154.423037171123170277,517633,3050,79934460.00,138934,26.84,5.30,4.15
14-March-2019,149.70,152.15,149.60,151.35,150.556833888227266010,230074,1798,34639213.00,42895,18.64,2.55,1.65
13-March-2019,152.00,152.00,145.90,149.60,148.829531470971770712,653364,3393,97239858.00,96580,14.78,6.10,-2.40
12-March-2019,155.00,155.80,151.20,152.20,152.901078102246352277,490306,3013,74968316.00,121996,24.88,4.60,-2.80
11-March-2019,151.90,154.00,151.30,153.00,153.054963623562544003,255660,1522,39130032.00,50406,19.72,2.70,1.10
8-March-2019,152.25,152.25,147.60,150.10,149.641270272411412532,530154,2819,79332918.00,99302,18.73,4.65,-2.15
