Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
13-February-2020,2170.00,2197.00,2169.95,2191.60,2186.486143155723243125,73682,4537,161104672.00,21538,29.23,27.05,21.60
12-February-2020,2157.00,2184.80,2152.00,2170.50,2172.828763937432721570,75247,5930,163498846.00,32061,42.61,32.80,13.50
11-February-2020,2164.90,2174.00,2147.00,2151.65,2157.459171770195392242,48006,2610,103570985.00,10514,21.90,27.00,-13.25
10-February-2020,2136.70,2166.95,2119.80,2162.35,2147.311155550000694357,72009,6564,154625729.00,24026,33.37,47.15,25.65
7-February-2020,2142.00,2150.60,2119.00,2136.70,2132.012523090296642399,73624,8665,156967290.00,35714,48.51,31.60,-5.30
6-February-2020,2155.00,2174.25,2116.00,2128.70,2142.112352456867747449,541706,7282,1160395114.00,459386,84.80,58.25,-26.30
5-February-2020,2125.00,2158.00,2105.75,2145.25,2138.015445216129366642,115764,7275,247505220.00,46746,40.38,52.25,20.25
4-February-2020,2134.90,2137.55,2087.95,2107.70,2108.988029141959788214,116533,8360,245766702.00,36798,31.58,49.60,-27.20
3-February-2020,2164.00,2193.95,2093.75,2103.15,2128.075143549200181972,162662,15004,346156959.00,69945,43.00,100.20,-60.85
1-February-2020,2080.00,2178.00,2064.80,2165.10,2125.673677146151955687,105794,7522,224883521.00,37616,35.56,113.20,85.10
31-January-2020,2140.00,2145.00,2072.40,2079.30,2099.132060747944054264,116613,8807,244786087.00,72785,62.42,72.60,-60.70
30-January-2020,2161.00,2165.45,2125.50,2138.05,2139.057209892200380469,78850,5440,168664661.00,39695,50.34,39.95,-22.95
29-January-2020,2187.25,2187.60,2148.65,2152.70,2163.372215523612137511,179971,6509,389344261.00,133020,73.91,38.95,-34.55
28-January-2020,2172.30,2187.15,2153.00,2184.05,2176.617255995256777383,158542,6357,345085253.00,107494,67.80,34.15,11.75
27-January-2020,2180.00,2193.45,2165.00,2168.65,2170.896069692058346839,69104,3329,150017602.00,43574,63.06,28.45,-11.35
24-January-2020,2193.45,2193.45,2170.60,2184.60,2179.771112576853313231,84902,5847,185066927.00,52188,61.47,22.85,-8.85
23-January-2020,2206.50,2217.20,2182.40,2193.45,2198.556875898418782942,125220,9196,275303292.00,83780,66.91,34.80,-13.05
