Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
5-December-2019,410.85,412.00,397.20,399.65,403.125001503705129438,665024,8893,268087801.00,81395,12.24,14.80,-11.20
4-December-2019,393.00,411.45,389.05,409.10,399.150932642795724121,1510707,20613,603000108.00,145017,9.60,22.40,16.10
3-December-2019,418.90,419.40,396.70,399.45,405.255836932718566158,809629,10780,328106878.00,137958,17.04,22.70,-19.45
2-December-2019,424.70,427.00,419.00,420.80,422.696480863476583573,528283,6332,223303365.00,49382,9.35,8.00,-3.90
29-November-2019,425.00,429.50,421.25,427.40,425.718186438646922463,726019,9866,309079492.00,64379,8.87,8.25,2.40
28-November-2019,422.40,434.35,422.40,432.00,429.197841652645354271,1069800,12627,459155851.00,155613,14.55,11.95,9.60
27-November-2019,425.90,427.00,419.00,421.35,422.422105883645882247,800728,10286,338245208.00,95808,11.97,8.00,-4.55
26-November-2019,424.10,429.10,417.00,424.45,424.012962085665792271,1391057,17357,589826199.00,127109,9.14,12.10,0.35
25-November-2019,405.00,421.15,404.00,419.55,414.820698151095819018,1345067,16202,557961632.00,262264,19.50,17.15,14.55
22-November-2019,386.90,402.65,383.25,399.60,392.136656031661025220,967246,11553,379292612.00,92319,9.54,19.40,12.70
21-November-2019,399.55,399.55,383.50,385.20,391.596441273684068774,668329,8332,261715258.00,134770,20.17,16.05,-14.35
20-November-2019,400.95,408.50,397.15,398.55,402.011601420166534462,707241,9375,284319087.00,49411,6.99,11.35,-2.40
19-November-2019,412.00,414.85,400.20,401.90,406.597538410723385206,920381,8973,374224649.00,84188,9.15,14.65,-10.10
18-November-2019,397.40,412.55,396.10,410.20,406.039675408338686261,1077292,10654,437423294.00,136590,12.68,16.45,12.80
15-November-2019,392.50,403.00,390.65,394.40,396.526952031301982282,679318,6418,269367896.00,40681,5.99,12.35,1.90
14-November-2019,396.00,398.60,389.40,391.95,393.358313267867968667,583922,5263,229690573.00,65927,11.29,9.20,-4.05
13-November-2019,401.75,408.45,392.65,396.85,403.606098321639326356,1043697,9749,421242474.00,102155,9.79,15.80,-4.90
11-November-2019,397.50,403.80,394.50,401.45,400.169847510704551438,679851,6749,272055871.00,55858,8.22,9.30,3.95
8-November-2019,402.50,406.00,395.25,397.80,400.375457091576962671,1147199,12210,459310324.00,77096,6.72,10.75,-4.70
7-November-2019,404.50,408.70,389.00,403.15,398.866346108038223905,2434916,23963,971206048.00,131865,5.42,19.70,-1.35
6-November-2019,400.65,408.75,398.90,404.35,403.725974485314537291,1105481,10748,446311394.00,116646,10.55,9.85,3.70
5-November-2019,413.25,417.80,401.65,404.00,410.461026903784769721,1370625,13535,562588145.00,183597,13.40,16.15,-9.25
4-November-2019,402.00,421.65,402.00,409.15,414.875468383147036648,1325037,16926,549725346.00,165355,12.48,19.65,7.15
1-November-2019,376.00,402.45,376.00,399.85,391.193579141295415360,1117078,12984,436993741.00,124978,11.19,26.45,23.85
31-October-2019,388.60,390.25,376.30,380.50,383.694099763808103504,1008502,10885,386956267.00,116371,11.54,13.95,-8.10
30-October-2019,390.00,394.20,384.30,388.05,388.709361988263944138,990452,8347,384997965.00,159235,16.08,9.90,-1.95
29-October-2019,365.20,399.65,365.20,391.00,387.411318037179701892,1492750,15583,578308245.00,162333,10.87,34.45,25.80
27-October-2019,364.40,365.75,363.30,365.10,364.748192701405355387,69164,1260,25227444.00,23854,34.49,2.45,0.70
25-October-2019,355.00,368.80,355.00,361.45,364.019880554494447337,1023563,8547,372597281.00,158582,15.49,13.80,6.45
24-October-2019,356.00,362.05,353.85,359.85,357.945282739035262387,728198,5871,260655039.00,73261,10.06,8.20,3.85
23-October-2019,354.00,358.70,349.40,356.10,354.678763362060542103,460539,5001,163343403.00,37693,8.18,9.30,2.10
22-October-2019,356.95,363.65,353.00,354.25,358.365770743425389457,763049,6840,273450643.00,74032,9.70,10.65,-2.70
18-October-2019,355.65,362.60,351.80,359.90,357.742305885920924325,949622,9253,339719964.00,104995,11.06,10.80,4.25
17-October-2019,346.95,361.25,340.40,355.65,348.414300247789036846,992780,10334,345898749.00,124830,12.57,20.85,8.70
16-October-2019,354.40,354.70,345.40,347.45,348.424336163119742605,773910,7915,269649078.00,118319,15.29,9.30,-6.95
15-October-2019,345.50,358.25,338.80,349.10,347.380573726521346400,1591978,12032,553022231.00,330916,20.79,19.45,3.60
14-October-2019,346.00,352.45,341.65,344.85,347.762769070062180680,807968,8854,280981189.00,84309,10.43,10.80,-1.15
11-October-2019,333.25,342.50,332.05,339.40,338.293342573702116183,1490561,10116,504246863.00,653123,43.82,10.45,6.15
10-October-2019,332.60,334.50,328.00,329.70,330.541026045253524282,602605,6623,199185675.00,59299,9.84,6.50,-2.90
9-October-2019,323.80,338.00,320.30,336.35,327.925140767917653952,784980,9558,257414677.00,80903,10.31,17.70,12.55
7-October-2019,336.80,338.25,323.30,324.80,330.360976224145972221,801906,9389,264918449.00,113112,14.11,14.95,-12.00
4-October-2019,342.15,344.90,331.25,333.10,339.002038748821107836,714654,9312,242269163.00,92916,13.00,13.65,-9.05
3-October-2019,348.80,348.95,338.60,339.60,343.308264693279282833,735115,8941,252371055.00,117861,16.03,10.35,-9.20
1-October-2019,364.80,364.80,344.25,351.40,352.710078195131215611,731887,7725,258143921.00,67642,9.24,20.55,-13.40
30-September-2019,355.90,363.50,345.80,359.80,352.140993674069618947,741551,8556,261130506.00,67328,9.08,17.70,3.90
27-September-2019,374.00,374.05,358.00,359.55,363.909986794433345748,738325,8582,268683841.00,130479,17.67,16.05,-14.45
26-September-2019,364.30,379.30,363.50,376.10,371.214792262214712560,1129212,10473,419180198.00,256833,22.74,15.80,11.80
25-September-2019,368.70,368.70,357.60,362.15,361.421601598371844828,644656,8195,232992604.00,74902,11.62,11.10,-6.55
24-September-2019,381.00,381.00,368.25,370.65,372.857821740694441955,725561,7995,270531094.00,75348,10.38,12.75,-10.35
23-September-2019,376.00,388.00,369.10,377.50,377.607013896448653721,1405467,15071,530714197.00,173147,12.32,18.90,1.50
20-September-2019,345.55,380.70,344.25,369.10,365.728886301587426197,1655951,19656,605629115.00,204363,12.34,36.45,23.55
19-September-2019,356.90,356.90,340.95,344.95,346.326811316434659346,777418,9379,269240697.00,102570,13.19,15.95,-11.95
18-September-2019,347.20,361.00,345.60,358.05,354.556684482203124535,875266,9225,310331411.00,80332,9.18,15.40,10.85
17-September-2019,361.15,365.95,342.25,344.45,355.470972919185542632,934610,8404,332226726.00,157864,16.89,23.70,-16.70
16-September-2019,363.00,366.40,358.70,361.15,362.291442711606522673,483728,5272,175250515.00,41922,8.67,7.70,-1.85
13-September-2019,367.90,368.95,357.90,367.25,362.928857678134964453,805990,8033,292517030.00,43142,5.35,11.05,-0.65
12-September-2019,367.00,379.90,362.90,364.50,371.200078177441663537,1230534,10902,456774317.00,190673,15.50,17.00,-2.50
11-September-2019,356.10,368.35,355.50,367.10,363.769634523978762462,808945,8030,294269627.00,83882,10.37,12.85,11.00
9-September-2019,356.00,360.60,348.35,353.50,354.884285622482633670,964798,9357,342391649.00,74118,7.68,12.25,-2.50
6-September-2019,346.95,357.80,342.85,355.30,350.192831036437547745,619169,7528,216828545.00,76865,12.41,14.95,8.35
5-September-2019,345.20,352.00,342.50,345.00,346.761597653087302661,931266,9247,322927286.00,149083,16.01,9.50,-0.20
4-September-2019,329.90,341.00,327.35,339.35,334.236384758718138100,919319,8923,307269859.00,70376,7.66,13.65,9.45
3-September-2019,341.60,341.60,329.20,331.40,334.543572235969816393,523728,6276,175209836.00,83358,15.92,12.40,-10.20
30-August-2019,341.70,347.00,337.15,344.95,342.875389974190126746,946537,14610,324544243.00,102463,10.82,9.85,3.25
29-August-2019,334.40,342.35,328.55,335.55,334.868823838769805345,880381,9633,294812150.00,56988,6.47,13.80,1.15
28-August-2019,350.00,350.60,333.60,336.85,340.715288564314532322,809265,8484,275728958.00,110760,13.69,17.00,-13.15
27-August-2019,340.15,354.45,340.15,350.95,349.678723488096734788,1065842,10942,372702270.00,102610,9.63,14.30,10.80
26-August-2019,347.00,348.00,322.45,337.90,332.866769806926001621,1751660,19019,583069406.00,127604,7.28,25.55,-9.10
23-August-2019,333.15,348.80,330.00,344.80,341.196030722191871381,871292,8285,297281372.00,77020,8.84,18.80,11.65
22-August-2019,340.00,346.70,330.20,333.35,338.757174655195243256,1910719,10696,647269770.00,1062462,55.61,16.50,-6.65
21-August-2019,357.90,358.30,341.80,343.05,347.985357776968240996,609402,7681,212062973.00,98987,16.24,16.50,-14.85
20-August-2019,360.00,361.80,353.15,358.30,357.860670328192569839,565156,7372,202247105.00,47685,8.44,8.65,-1.70
19-August-2019,366.85,366.85,357.35,359.55,360.606013540564499985,559504,7303,201760507.00,90942,16.25,9.50,-7.30
16-August-2019,360.00,366.65,355.75,362.85,361.185545095657455208,658600,6552,237876800.00,41337,6.28,10.90,2.85
14-August-2019,352.00,370.40,352.00,364.45,364.090027892523369206,989871,11290,360402160.00,158932,16.06,18.40,12.45
13-August-2019,362.90,367.60,345.50,348.40,355.432415387010374296,1002092,11237,356175980.00,127315,12.70,22.10,-14.50
9-August-2019,370.00,373.70,361.10,362.35,367.679530328343038186,739836,8597,272022553.00,96647,13.06,12.60,-7.65
8-August-2019,377.05,378.90,360.75,367.40,367.841265152768260119,1269570,16395,467000235.00,168752,13.29,18.15,-9.65
7-August-2019,395.80,396.50,377.95,381.80,386.858203166280306420,889498,18745,344109598.00,179438,20.17,18.55,-14.00
6-August-2019,393.75,407.90,393.65,400.85,402.531473193029235310,714068,11142,287434844.00,69500,9.73,14.25,7.10
5-August-2019,402.30,404.95,389.75,399.10,395.940712881221060643,693692,15575,274660905.00,76786,11.07,15.20,-3.20
2-August-2019,414.00,417.20,404.75,409.05,410.512003097757983370,699861,9136,287301341.00,81284,11.61,12.45,-4.95
1-August-2019,428.00,431.65,415.00,419.55,422.672703403064989445,582710,7599,246295611.00,75565,12.97,16.65,-8.45
31-July-2019,414.45,433.40,409.35,431.90,423.085866465540113233,599291,7381,253551552.00,82022,13.69,24.05,17.45
30-July-2019,434.70,441.95,406.25,414.70,426.432691312565704543,734348,8528,313149994.00,105600,14.38,35.70,-20.00
29-July-2019,445.25,446.35,431.20,433.45,435.733597777295494639,465379,5715,202781266.00,63257,13.59,15.15,-11.80
26-July-2019,441.50,447.95,435.75,445.25,443.558334328017395726,385382,4941,170939398.00,45023,11.68,12.20,3.75
25-July-2019,448.00,451.85,438.45,440.35,443.011193177974700669,473056,6077,209569103.00,82748,17.49,13.40,-7.65
24-July-2019,459.00,462.90,443.25,446.05,449.066677083231609066,512005,8587,229924384.00,94016,18.36,19.65,-12.95
23-July-2019,466.75,467.80,457.00,460.15,460.854431199063442748,355344,4579,163761857.00,43154,12.14,10.80,-6.60
22-July-2019,458.10,467.00,451.20,465.25,460.356954293392737520,504566,5887,232280467.00,49042,9.72,15.80,7.15
19-July-2019,469.30,472.90,453.60,458.10,461.583653248159210091,520972,6769,240472159.00,76531,14.69,19.30,-11.20
18-July-2019,475.00,475.00,464.00,466.55,468.278904408175312855,264259,3669,123746915.00,41233,15.60,11.00,-8.45
17-July-2019,475.20,479.70,469.00,475.70,474.765190760809599801,371591,5422,176418472.00,48725,13.11,10.70,0.50
16-July-2019,465.95,478.60,464.10,476.50,474.519355540409240541,344785,5018,163607156.00,52483,15.22,14.50,10.55
15-July-2019,476.80,478.00,463.35,468.20,467.723178368004724002,569009,6415,266138698.00,165592,29.10,14.65,-8.60
12-July-2019,464.00,479.60,460.55,472.60,472.861106818305490558,918850,10837,434488428.00,124010,13.50,19.05,8.60
11-July-2019,460.35,466.50,454.00,461.80,460.482932730618217643,690210,9593,317829925.00,80171,11.62,12.50,1.45
10-July-2019,470.20,474.05,448.10,454.60,457.648439407324629955,794634,13877,363663010.00,153711,19.34,25.95,-15.60
9-July-2019,469.00,472.10,462.70,468.35,468.091537914672354074,483876,9067,226498261.00,93137,19.25,9.40,-0.65
8-July-2019,475.00,479.20,465.50,468.00,471.769734788897285154,631233,9439,297796625.00,137903,21.85,13.70,-7.00
5-July-2019,498.10,498.20,474.55,478.15,486.602047871312014229,646525,8790,314600389.00,179031,27.69,23.65,-19.95
4-July-2019,500.70,502.50,493.90,495.35,498.827336171847488555,437318,5304,218146173.00,132266,30.24,8.60,-5.35
3-July-2019,509.90,514.70,504.60,510.50,510.610613435351603189,475209,8041,242646759.00,98625,20.75,10.10,0.60
2-July-2019,509.90,510.85,501.95,508.35,506.923711480774475047,308028,4260,156146697.00,31648,10.27,8.90,-1.55
1-July-2019,509.10,514.75,503.65,506.85,507.885807236955930695,323672,4734,164388415.00,33714,10.42,11.10,-2.25
28-June-2019,511.00,515.30,499.30,504.40,505.186559965855740503,468600,7447,236730422.00,56540,12.07,16.00,-6.60
27-June-2019,511.95,516.40,507.00,510.70,512.350215268870555406,568359,8098,291198856.00,82757,14.56,9.40,-1.25
26-June-2019,495.25,512.25,492.60,510.50,502.413702535139638449,597758,11387,300321810.00,174903,29.26,19.65,15.25
25-June-2019,479.50,499.65,474.15,497.60,490.190269907255804143,720692,8739,353276206.00,72134,10.01,25.50,18.10
24-June-2019,497.00,499.85,481.85,486.15,488.928373181298473827,452177,5738,221082165.00,86939,19.23,18.00,-10.85
21-June-2019,499.35,500.75,494.40,497.75,497.572152799395206119,292331,3660,145455765.00,32806,11.22,6.35,-1.60
20-June-2019,494.90,502.55,489.70,500.85,496.927452010116226039,434154,5857,215743041.00,94601,21.79,12.85,5.95
19-June-2019,480.20,498.00,480.20,494.50,489.744137300919041903,725647,9193,355381364.00,130105,17.93,17.80,14.30
18-June-2019,474.40,478.40,463.65,472.75,470.459697779020570155,629407,7537,296110627.00,98623,15.67,14.75,-1.65
17-June-2019,499.00,501.00,471.70,473.05,481.543325921478912315,747901,8741,360146735.00,200042,26.75,29.30,-25.95
14-June-2019,500.50,508.20,497.15,501.45,504.309550630302115329,344438,4357,173703373.00,52894,15.36,11.05,0.95
13-June-2019,504.80,505.80,497.00,502.85,502.009787243205995090,278628,4212,139873983.00,22359,8.02,8.80,-1.95
12-June-2019,493.00,508.00,491.00,505.60,503.366361936146600778,678523,8497,341545654.00,118038,17.40,17.00,12.60
11-June-2019,489.85,493.85,487.30,492.80,490.683366496727345218,270881,3844,132916801.00,32081,11.84,6.55,2.95
10-June-2019,488.80,494.50,483.50,486.70,488.871077697978077896,348233,6620,170241042.00,55104,15.82,11.00,-2.10
7-June-2019,483.65,489.80,476.00,482.15,482.743325459389677809,436884,7952,210902835.00,72102,16.50,13.80,-1.50
6-June-2019,498.00,502.15,482.10,484.50,490.270331213493156028,397357,5210,194812348.00,73582,18.52,20.05,-13.50
4-June-2019,498.85,502.75,492.65,497.15,497.383582929698428267,296679,3862,147563264.00,41834,14.10,10.10,-1.70
3-June-2019,487.00,501.20,485.35,496.50,495.732471211254055811,449047,6217,222607179.00,68713,15.30,15.85,9.50
31-May-2019,492.90,494.90,481.40,487.90,486.864317073418029545,591762,5871,288107802.00,97033,16.40,13.50,-5.00
30-May-2019,494.00,496.05,486.65,489.10,490.446473494031011297,349808,4887,171562100.00,54881,15.69,9.40,-4.90
29-May-2019,506.20,511.75,491.35,493.30,499.465181401016136334,536739,7793,268082442.00,133393,24.85,20.40,-12.90
28-May-2019,513.00,518.10,505.55,507.30,511.270721417545515420,601829,6474,307697547.00,101813,16.92,12.55,-5.70
27-May-2019,483.20,513.20,483.05,511.45,505.375869301133833030,972189,13273,491320861.00,148950,15.32,30.15,28.25
24-May-2019,465.90,486.00,458.70,483.50,474.339478057582954552,645052,8926,305973629.00,106695,16.54,27.30,17.60
23-May-2019,478.90,486.50,463.00,465.90,475.960867283457178009,575452,7715,273892633.00,93048,16.17,23.50,-13.00
22-May-2019,472.85,480.00,467.30,473.70,473.414550701949163598,375597,6167,177813085.00,46843,12.47,12.70,0.85
21-May-2019,484.80,485.00,469.80,473.50,474.272715941978407671,401161,6383,190259717.00,71982,17.94,15.20,-11.30
20-May-2019,479.45,494.20,477.00,483.15,486.336613434075087393,567259,8383,275878821.00,88964,15.68,17.20,3.70
17-May-2019,465.90,471.45,461.00,469.55,466.675399277601288132,344685,4952,160856010.00,42255,12.26,10.45,3.65
16-May-2019,464.85,471.50,455.50,469.25,464.320774688876435824,738774,9212,343028116.00,43336,5.87,16.00,4.40
15-May-2019,473.70,480.70,461.00,463.20,472.221969755444920432,621864,8356,293657843.00,76293,12.27,19.70,-10.50
14-May-2019,467.70,478.40,456.60,469.75,466.791742129288094321,1054606,13889,492281372.00,58317,5.53,21.80,2.05
13-May-2019,481.95,486.55,463.10,471.60,478.524000837554519007,1122315,14134,537054664.00,162678,14.49,23.45,-10.35
10-May-2019,522.45,526.00,479.75,487.30,492.635286675114164332,2639835,35791,1300475872.00,544756,20.64,46.25,-35.15
9-May-2019,521.50,526.80,516.35,518.95,521.223797521138087277,268591,3714,139996021.00,44720,16.65,10.45,-2.55
8-May-2019,532.00,532.65,521.10,523.50,526.715749576941215635,288376,4062,151892181.00,34077,11.82,11.55,-8.50
7-May-2019,540.00,543.95,529.30,530.65,536.612458252485939172,264387,3487,141873358.00,31183,11.79,14.65,-9.35
6-May-2019,532.95,542.80,527.75,535.55,535.416305343511450381,491250,7273,263023260.00,69622,14.17,15.05,2.60
3-May-2019,552.50,555.30,545.85,547.60,549.469251680815412747,287658,4035,158059226.00,36803,12.79,9.45,-4.90
2-May-2019,556.00,560.35,549.30,554.85,554.902670707791050098,560900,7399,311244908.00,57818,10.31,11.05,-1.15
30-April-2019,545.80,559.00,535.85,556.45,548.923103667316461979,914647,11849,502070870.00,106132,11.60,23.15,10.65
26-April-2019,520.00,548.00,516.00,545.00,538.929886734694394372,1974391,27271,1064058318.00,223282,11.31,32.00,25.00
25-April-2019,523.30,529.35,509.00,510.90,518.026252565193453125,479496,6775,248391516.00,145347,30.31,20.35,-12.40
24-April-2019,527.85,527.85,513.20,525.30,520.574092277787516559,450661,8305,234602441.00,74107,16.44,14.65,-2.55
23-April-2019,535.60,539.10,521.70,523.80,529.042033905565610375,280131,4221,148201074.00,41653,14.87,17.40,-11.80
22-April-2019,542.05,545.60,534.45,535.30,538.428013636605763596,187730,2990,101079091.00,41557,22.14,11.15,-6.75
18-April-2019,553.00,555.00,537.15,542.85,543.646240775641682961,282811,4106,153749137.00,49542,17.52,17.85,-10.15
16-April-2019,552.45,556.75,549.40,552.65,553.299027331013807741,365592,4614,202281698.00,40795,11.16,7.35,0.20
15-April-2019,536.05,554.45,536.05,552.00,548.895106822046023337,660491,7693,362540278.00,99430,15.05,18.40,15.95
12-April-2019,538.70,542.90,532.40,533.75,535.715805555943129020,286684,7094,153581150.00,63999,22.32,10.50,-4.95
11-April-2019,541.60,546.40,534.80,537.15,539.433559297324877906,356694,4694,192412714.00,50347,14.11,11.60,-4.45
10-April-2019,553.00,558.75,541.80,544.20,550.875342400791276090,442829,5617,243943577.00,66224,14.95,16.95,-8.80
9-April-2019,550.05,553.90,540.50,551.80,547.513122815894751822,316205,5982,173126387.00,48037,15.19,13.40,1.75
8-April-2019,552.75,557.45,546.60,549.05,551.288242347920944558,498688,6955,274920831.00,71406,14.32,10.85,-3.70
5-April-2019,532.00,550.00,532.00,548.35,542.984328894670181083,584260,11968,317244024.00,108737,18.61,18.00,16.35
4-April-2019,537.00,537.00,527.10,530.55,531.346927283926804835,321442,4515,170797219.00,40020,12.45,9.90,-6.45
3-April-2019,535.25,546.70,533.25,535.40,540.619439978078156013,689723,9029,372877662.00,94369,13.68,13.45,0.15
2-April-2019,539.30,539.30,526.30,531.10,530.500740657704041188,249778,4216,132507414.00,37005,14.82,13.00,-8.20
1-April-2019,527.00,543.95,527.00,534.70,537.945566872038020988,891718,11297,479695745.00,153954,17.26,16.95,7.70
29-March-2019,511.00,524.95,509.00,520.85,518.658411988823977647,492125,6606,255244771.00,83052,16.88,15.95,9.85
28-March-2019,514.85,516.50,505.60,507.00,510.472495894909688013,253344,5411,129325144.00,85279,33.66,10.90,-7.85
27-March-2019,519.35,523.00,513.10,515.90,517.450913907693971260,258943,3841,133990292.00,39923,15.42,9.90,-3.45
26-March-2019,515.70,520.50,514.30,519.35,517.813455036895350192,231601,2417,119926114.00,44976,19.42,6.20,3.65
25-March-2019,513.55,518.00,507.00,515.65,511.947231262235189964,320796,3807,164230624.00,65754,20.50,11.00,2.10
22-March-2019,515.30,524.00,515.30,518.15,519.691051129216743200,298127,4012,154933934.00,47501,15.93,8.70,2.85
20-March-2019,525.25,526.00,511.30,513.55,517.333063430215132170,447074,5071,231286162.00,76098,17.02,14.70,-11.70
19-March-2019,526.60,531.80,520.65,526.25,527.411662345549249059,599382,4763,316121057.00,201113,33.55,11.15,-0.35
18-March-2019,520.90,526.00,515.60,524.65,521.340711888573962336,460072,5479,239854264.00,83109,18.06,10.40,3.75
15-March-2019,518.90,520.75,512.50,515.55,516.178792040407058593,348058,3390,179660158.00,54370,15.62,8.25,-3.35
14-March-2019,514.05,522.00,513.45,517.80,517.114286553270835933,544876,4149,281763164.00,148996,27.34,8.55,3.75
13-March-2019,524.10,524.15,512.35,513.60,516.442496382846790764,493482,5468,254855076.00,135590,27.48,11.80,-10.50
12-March-2019,523.30,530.00,519.95,524.15,525.750205213607942357,592066,5612,311278821.00,189552,32.02,10.05,0.85
11-March-2019,509.00,522.40,508.50,520.80,519.084071303564057998,1160503,7322,602398622.00,546875,47.12,13.90,11.80
8-March-2019,519.00,519.00,506.30,508.05,512.079152111561939058,361557,4002,185145802.00,57811,15.99,12.70,-10.95
