Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
13-February-2020,4770.00,4800.00,4738.00,4795.80,4774.978939871807915352,39316,4111,187733072.00,8924,22.70,62.00,25.80
12-February-2020,4767.00,4782.05,4723.00,4769.55,4755.904484972550479203,21494,2291,102223411.00,3750,17.45,59.05,2.55
11-February-2020,4749.95,4785.15,4738.05,4749.20,4761.025789793438639125,32920,3030,156732969.00,5035,15.29,47.10,-0.75
10-February-2020,4650.05,4735.40,4641.65,4720.30,4689.830678642714570858,50100,4179,234960517.00,8902,17.77,93.75,70.25
7-February-2020,4674.00,4686.40,4625.00,4650.05,4650.011035479954712245,146618,3965,681775318.00,4538,3.10,61.40,-23.95
6-February-2020,4530.05,4678.85,4529.50,4667.20,4614.611807820327472010,59486,4853,274504798.00,8431,14.17,149.35,137.15
5-February-2020,4519.70,4541.00,4480.65,4527.55,4514.990457694061915978,1146683,5064,5177262803.00,4893,0.43,60.35,7.85
4-February-2020,4381.00,4548.00,4381.00,4518.05,4487.633436733596873355,89297,8273,400732203.00,15739,17.63,167.00,137.05
3-February-2020,4273.00,4380.05,4260.25,4362.05,4333.760043083372147182,34352,4369,148873325.00,6953,20.24,119.80,89.05
1-February-2020,4368.00,4445.00,4205.00,4273.80,4347.883701081908778271,79674,7690,346413286.00,12994,16.31,240.00,-94.20
31-January-2020,4374.00,4421.85,4334.00,4365.25,4377.067414399115358793,50642,4729,221663448.00,6716,13.26,87.85,-8.75
30-January-2020,4464.00,4485.75,4345.90,4362.55,4416.767989184981872554,97642,8971,431262060.00,16534,16.93,139.85,-101.45
29-January-2020,4240.00,4444.40,4221.00,4421.75,4327.407379482024031787,167112,16190,723161702.00,19019,11.38,223.40,181.75
28-January-2020,4164.90,4248.00,4153.55,4213.05,4221.702611002769337987,163577,4729,690573448.00,9286,5.68,94.45,48.15
27-January-2020,4192.95,4207.95,4155.55,4165.50,4176.885640620451615586,48094,6010,200883138.00,22907,47.63,52.40,-27.45
