Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
3-January-2020,2455.00,2461.90,2441.75,2454.75,2451.013700355453553136,71458,2466,175144537.00,51738,72.40,20.15,-0.25
2-January-2020,2430.00,2472.85,2422.95,2466.20,2446.960207675271393820,27543,2013,67396625.00,7668,27.84,49.90,36.20
1-January-2020,2417.00,2438.00,2409.95,2433.75,2428.125357756153405838,24458,1411,59387090.00,9699,39.66,28.05,16.75
31-December-2019,2439.05,2439.05,2406.95,2413.45,2425.562036326426195958,46908,2852,113778264.00,32949,70.24,32.10,-25.60
30-December-2019,2444.50,2449.25,2422.00,2437.50,2429.200524424765914204,110216,3523,267736765.00,80595,73.12,27.25,-7.00
27-December-2019,2426.00,2450.00,2420.00,2444.50,2440.987884956988603476,50103,2669,122300816.00,25965,51.82,30.00,18.50
26-December-2019,2416.80,2432.70,2405.00,2414.30,2414.529822134890673395,510443,2898,1232479846.00,34454,6.75,27.70,-2.50
24-December-2019,2422.65,2445.20,2403.05,2411.20,2429.415394600445834747,436036,3406,1059312571.00,52792,12.11,42.15,-11.45
23-December-2019,2408.00,2434.40,2395.00,2422.35,2409.059940760756599459,38488,1948,92719899.00,13274,34.49,39.40,14.35
20-December-2019,2419.90,2425.00,2378.70,2404.75,2396.742829250151085491,64533,3184,154669005.00,9997,15.49,46.30,-15.15
19-December-2019,2438.80,2438.80,2406.00,2412.25,2420.664785123801517244,49959,3139,120933992.00,16005,32.04,32.80,-26.55
18-December-2019,2430.80,2459.00,2416.45,2446.85,2446.452997370552184041,400084,3997,978786701.00,41765,10.44,42.55,16.05
17-December-2019,2365.00,2435.00,2360.00,2430.80,2419.829104242587843613,311178,4868,752997581.00,33076,10.63,75.00,65.80
16-December-2019,2357.00,2384.50,2343.00,2372.40,2370.516565058921595868,61183,3033,145035315.00,28640,46.81,41.50,15.40
13-December-2019,2321.25,2365.00,2318.00,2352.90,2351.809017584582524650,102533,3820,241138034.00,32719,31.91,47.00,31.65
12-December-2019,2322.00,2327.20,2302.95,2318.40,2315.862130895759017043,80736,3103,186973445.00,23721,29.38,24.25,-3.60
11-December-2019,2300.00,2328.60,2292.90,2316.80,2301.364126930135986450,282234,3539,649523203.00,228562,80.98,35.70,16.80
10-December-2019,2319.00,2332.75,2288.15,2294.70,2310.309218553820580381,113098,7553,261291352.00,30280,26.77,44.60,-24.30
9-December-2019,2266.00,2315.00,2261.00,2310.60,2293.131329542377470890,73860,3800,169370680.00,21311,28.85,54.00,44.60
6-December-2019,2330.00,2332.55,2247.00,2264.00,2285.263985005767012687,62424,4066,142655319.00,18956,30.37,85.55,-66.00
5-December-2019,2310.15,2332.75,2300.90,2325.45,2319.606149603338049103,55841,3385,129529127.00,21507,38.51,31.85,15.30
4-December-2019,2320.25,2327.00,2287.00,2321.95,2310.564157800832617458,75665,3096,174828837.00,12959,17.13,40.00,1.70
3-December-2019,2305.00,2325.00,2287.75,2320.40,2303.734324316957268374,110059,3194,253546696.00,37940,34.47,37.25,15.40
2-December-2019,2304.25,2315.00,2265.00,2306.45,2299.957487829565720345,82988,2931,190868872.00,31995,38.55,50.00,2.20
29-November-2019,2314.75,2317.15,2280.45,2295.95,2293.307005233267316343,76243,2606,174848606.00,19420,25.47,36.70,-18.80
28-November-2019,2343.80,2345.90,2295.10,2309.85,2312.645636917842205997,70535,4264,163122460.00,24492,34.72,50.80,-33.95
27-November-2019,2313.20,2352.80,2308.40,2336.30,2329.130809584573940167,141060,7179,328547192.00,40310,28.58,44.40,23.10
26-November-2019,2299.90,2320.00,2284.60,2303.85,2308.447999913603179402,92596,4876,213753051.00,27568,29.77,35.40,3.95
25-November-2019,2247.45,2296.80,2228.00,2293.85,2272.602836332665183520,272394,6257,619043377.00,181611,66.67,68.80,46.40
22-November-2019,2208.00,2240.00,2199.65,2236.35,2222.554912954368771938,84898,2921,188690467.00,29948,35.28,40.35,28.35
21-November-2019,2201.40,2216.45,2186.65,2211.10,2202.630330498248918449,67958,3832,149686352.00,37503,55.19,29.80,9.70
20-November-2019,2222.00,2222.00,2193.20,2199.60,2208.359350134201087860,42101,5361,92974137.00,15227,36.17,28.80,-22.40
19-November-2019,2238.50,2238.55,2203.00,2213.15,2218.498652520979736644,58628,2581,130066139.00,23974,40.89,35.55,-25.35
18-November-2019,2224.00,2239.95,2209.50,2234.50,2225.607347852214094780,48259,2110,107405585.00,15954,33.06,30.45,10.50
15-November-2019,2226.00,2238.10,2208.05,2224.20,2225.447138203815728245,128940,5673,286949154.00,76293,59.17,30.05,-1.80
14-November-2019,2210.20,2232.00,2191.00,2225.10,2212.429359823399558498,65232,2426,144321192.00,26815,41.11,41.00,14.90
13-November-2019,2229.75,2232.00,2196.00,2207.70,2220.162599679704139081,121138,3573,268946057.00,78225,64.58,36.00,-22.05
11-November-2019,2230.45,2239.95,2216.15,2234.95,2228.491085271317829457,90300,2203,201232745.00,57735,63.94,23.80,4.50
8-November-2019,2244.90,2252.15,2211.65,2230.45,2237.313225123235806796,106706,3768,238734745.00,37457,35.10,40.50,-14.45
7-November-2019,2236.00,2264.75,2236.00,2250.90,2252.655056371711650153,117080,5984,263740854.00,38238,32.66,28.75,14.90
6-November-2019,2185.00,2228.10,2162.10,2220.30,2198.394453820270652732,190798,7502,419449265.00,62611,32.82,66.00,35.30
5-November-2019,2199.95,2208.95,2163.00,2181.40,2184.817971040150893547,293717,9184,641718180.00,169713,57.78,45.95,-18.55
4-November-2019,2149.00,2194.90,2122.15,2181.35,2157.032314181627609900,274771,11268,592689926.00,79993,29.11,72.75,32.35
1-November-2019,2131.00,2166.95,2120.10,2128.55,2143.921523803303315562,489932,4282,1050375760.00,427974,87.35,46.85,-2.45
31-October-2019,2110.00,2146.00,2104.25,2134.10,2125.568938381981457724,75611,2834,160716393.00,23541,31.13,41.75,24.10
30-October-2019,2129.75,2132.10,2102.60,2106.80,2113.846068320979697067,62060,2569,131185287.00,22936,36.96,29.50,-22.95
29-October-2019,2098.00,2122.35,2079.25,2113.35,2108.866134813273210775,86490,2556,182395832.00,18571,21.47,43.10,15.35
27-October-2019,2119.95,2119.95,2096.30,2105.05,2108.205131704654019380,14654,1189,30893638.00,7227,49.32,23.65,-14.90
25-October-2019,2156.00,2156.00,2085.45,2102.90,2106.983244393621752112,62964,3237,132664093.00,21399,33.99,70.55,-53.10
24-October-2019,2146.00,2174.00,2141.10,2146.00,2154.328346435638269426,74796,3829,161135143.00,29811,39.86,32.90,0.00
23-October-2019,2125.00,2148.30,2105.00,2144.50,2133.634393622784614193,51684,2332,110274760.00,19848,38.40,43.30,19.50
22-October-2019,2102.00,2140.85,2096.50,2115.95,2115.593351919282407318,517954,4543,1095780039.00,415353,80.19,44.35,13.95
18-October-2019,2095.00,2100.70,2065.00,2095.35,2085.650461559194124385,59364,2627,123812554.00,16292,27.44,35.70,0.35
17-October-2019,2060.00,2094.95,2050.55,2088.20,2074.356473218479343190,106454,4272,220823544.00,28019,26.32,44.40,28.20
16-October-2019,2023.00,2055.00,2015.00,2050.05,2037.759508782657436323,274746,3466,559866274.00,225906,82.22,40.00,27.05
15-October-2019,2013.00,2030.05,1994.85,2013.20,2022.701500394840747565,182352,6838,368843664.00,132930,72.90,35.20,0.20
14-October-2019,2020.00,2031.50,2001.25,2011.50,2018.143395025719891817,56571,2148,114168390.00,23340,41.26,30.25,-8.50
11-October-2019,2000.00,2024.90,1980.80,2010.05,2005.075438395634171007,104814,4387,210159977.00,42153,40.22,44.10,10.05
10-October-2019,2007.80,2007.80,1971.80,1987.75,1978.443797473079148237,214332,3719,424043816.00,171032,79.80,36.00,-20.05
9-October-2019,1975.00,2004.90,1963.90,2001.50,1971.312063013529602970,1085989,4774,2140823216.00,1015246,93.49,41.00,26.50
7-October-2019,1992.50,1997.00,1962.40,1968.60,1982.544006628613515006,86896,3648,172275144.00,41680,47.97,34.60,-23.90
4-October-2019,1996.90,2016.25,1973.00,1976.90,1998.058346046696736534,241216,9360,481963642.00,71317,29.57,43.25,-20.00
3-October-2019,1996.15,1999.55,1951.10,1974.90,1960.941169243044935082,691798,11902,1356575179.00,494080,71.42,48.45,-21.25
1-October-2019,1987.00,2028.30,1963.20,1996.15,1990.874615260003239915,314823,10328,626773119.00,94328,29.96,65.10,9.15
30-September-2019,2064.00,2064.00,1972.00,1976.60,1990.859002648999647151,189883,11686,378030280.00,64958,34.21,92.00,-87.40
27-September-2019,2063.25,2096.65,2025.95,2035.85,2062.265684084504985910,136986,8307,282501527.00,51486,37.58,70.70,-27.40
26-September-2019,2083.70,2087.00,2054.40,2064.15,2069.292862648706048502,185517,11392,383889004.00,91075,49.09,32.60,-19.55
25-September-2019,2144.50,2144.50,2050.85,2069.60,2069.212824669476566158,138795,7521,287196394.00,57903,41.72,93.65,-74.90
24-September-2019,2164.00,2185.15,2115.00,2130.15,2142.662854122297638929,130534,6823,279690353.00,62708,48.04,70.15,-33.85
23-September-2019,2083.00,2194.75,2083.00,2159.30,2142.843629267634306409,355642,17141,762085194.00,95264,26.79,111.75,76.30
20-September-2019,1982.00,2065.00,1960.40,2052.10,2042.773652316643715801,1482878,12691,3029184108.00,1253343,84.52,104.60,70.10
19-September-2019,1990.00,2001.30,1963.50,1974.70,1986.745964107903786082,114287,4220,227059236.00,71768,62.80,37.80,-15.30
18-September-2019,2007.00,2012.40,1982.60,1988.75,1997.727521052696853567,322524,5993,644315071.00,210480,65.26,29.80,-18.25
17-September-2019,2047.00,2047.00,1977.50,1996.50,2003.515423818099403383,163254,9089,327081907.00,82795,50.72,69.50,-50.50
16-September-2019,2080.00,2081.40,2038.25,2046.30,2050.538899749989064124,297187,5148,609393504.00,245710,82.68,43.15,-33.70
13-September-2019,2077.05,2092.00,2063.75,2085.65,2078.419345830278912277,57294,4566,119080958.00,29800,52.01,28.25,8.60
12-September-2019,2087.00,2114.00,2078.00,2082.85,2096.574642909733470770,67910,4278,142378384.00,24058,35.43,36.00,-4.15
11-September-2019,2070.85,2086.70,2053.25,2071.75,2072.136426445578231292,75264,3889,155957276.00,28714,38.15,33.45,0.90
9-September-2019,2050.00,2070.00,2030.00,2064.50,2061.354689556999282893,93431,4140,192594430.00,33588,35.95,40.00,14.50
6-September-2019,2061.00,2061.00,2024.05,2041.95,2038.231788427666342438,76078,3418,155064598.00,32786,43.10,36.95,-19.05
5-September-2019,2109.90,2109.90,2040.00,2043.70,2056.596194164690814000,131167,7229,269757553.00,57908,44.15,69.90,-66.20
4-September-2019,2092.00,2113.05,2073.20,2099.80,2096.680852507054482309,73712,3014,154550539.00,21569,29.26,39.85,7.80
3-September-2019,2148.00,2148.00,2083.00,2089.55,2106.471295027407987470,163456,5348,344315372.00,97771,59.81,65.00,-58.45
30-August-2019,2144.00,2171.35,2118.90,2166.50,2146.468819190244662268,89879,5292,192922471.00,27394,30.48,52.45,22.50
29-August-2019,2175.10,2176.40,2121.05,2128.55,2144.044490848790074929,81410,3932,174546662.00,32625,40.07,55.35,-46.55
28-August-2019,2178.00,2193.10,2156.40,2187.40,2178.391330854112052673,98418,4127,214392918.00,49139,49.93,36.70,9.40
27-August-2019,2168.90,2186.55,2145.00,2176.40,2152.012484623617034034,550357,5411,1184375135.00,480270,87.27,41.55,7.50
26-August-2019,2098.00,2152.35,2070.55,2148.25,2107.329448775419757481,137639,6304,290050718.00,57739,41.95,81.80,50.25
23-August-2019,2014.00,2058.95,1972.35,2041.25,2016.148425174399817521,105218,5169,212135105.00,20833,19.80,86.60,27.25
22-August-2019,2070.00,2072.65,2008.00,2014.85,2035.845858129533903826,46042,3435,93734415.00,13188,28.64,64.65,-55.15
21-August-2019,2075.00,2099.20,2063.00,2066.35,2084.482322705539747836,119843,4180,249810615.00,80089,66.83,36.20,-8.65
20-August-2019,2110.00,2115.00,2075.40,2090.80,2103.452791213946091189,486043,3446,1022368505.00,440808,90.69,39.60,-19.20
19-August-2019,2114.70,2134.00,2098.75,2114.05,2117.725134216461768162,62958,3255,133327739.00,14731,23.40,35.25,-0.65
16-August-2019,2155.00,2158.00,2093.80,2098.75,2113.113885645174743514,95912,4176,202672979.00,18727,19.53,64.20,-56.25
14-August-2019,2134.90,2146.35,2106.95,2118.05,2128.804307999030094026,74234,3351,158029659.00,16027,21.59,39.40,-16.85
13-August-2019,2166.00,2213.05,2090.00,2099.85,2144.403590422948870854,257407,6987,551984495.00,189911,73.78,123.05,-66.15
9-August-2019,2199.00,2239.85,2180.00,2211.90,2224.471174127975632996,122789,4853,273140591.00,60684,49.42,59.85,12.90
8-August-2019,2179.00,2188.35,2153.15,2181.20,2165.250763637644034823,113601,4350,245974652.00,47346,41.68,35.20,2.20
7-August-2019,2195.00,2198.55,2162.55,2177.30,2181.520829884676929868,90615,4217,197678510.00,34037,37.56,36.00,-17.70
6-August-2019,2147.00,2216.40,2136.60,2189.60,2168.269086668960507703,261570,3562,567154145.00,204977,78.36,79.80,42.60
5-August-2019,2107.25,2159.50,2107.25,2153.10,2133.345505617977528089,110004,5182,234676539.00,17931,16.30,52.25,45.85
2-August-2019,2084.00,2148.60,2039.65,2124.10,2103.149050733283994623,132418,7233,278494791.00,21616,16.32,108.95,40.10
1-August-2019,2118.00,2118.00,2064.40,2087.55,2081.867434274088134668,87979,4704,183160615.00,43775,49.76,53.60,-30.45
31-July-2019,2120.00,2131.00,2109.50,2121.70,2117.547242664520923787,894795,7584,1894770685.00,605926,67.72,21.50,1.70
30-July-2019,2149.00,2157.45,2114.20,2128.35,2131.953722244471143149,44946,2371,95822792.00,18238,40.58,43.25,-20.65
29-July-2019,2167.90,2174.55,2110.20,2150.00,2143.217901867284638352,44878,2507,96183333.00,16268,36.25,64.35,-17.90
26-July-2019,2198.00,2198.60,2159.60,2168.50,2175.075995661714631624,118941,4555,258705714.00,65945,55.44,39.00,-29.50
25-July-2019,2181.00,2215.00,2176.05,2195.70,2196.355662780997046289,44351,2815,97410570.00,20885,47.09,38.95,14.70
24-July-2019,2140.00,2188.75,2140.00,2182.30,2176.020720657441876799,56948,3119,123920028.00,19588,34.40,48.75,42.30
23-July-2019,2184.00,2185.00,2126.00,2137.65,2144.058889615352739126,108593,5571,232829787.00,30401,28.00,59.00,-46.35
22-July-2019,2304.00,2304.00,2180.15,2186.60,2203.460148758355015767,108767,5860,239663750.00,44520,40.93,123.85,-117.40
19-July-2019,2334.00,2338.95,2294.20,2303.90,2326.232739502799661835,163234,2747,379720275.00,140279,85.94,44.75,-30.10
18-July-2019,2288.00,2357.00,2285.00,2343.85,2332.747928731746515558,72178,4403,168373080.00,25637,35.52,72.00,55.85
17-July-2019,2277.35,2288.65,2277.35,2286.30,2284.871966156309456548,500891,1350,1144471804.00,485958,97.02,11.30,8.95
16-July-2019,2275.00,2285.00,2257.30,2277.35,2275.217384018099041979,35803,2018,81459608.00,16649,46.50,27.70,2.35
15-July-2019,2260.00,2270.00,2235.60,2267.00,2261.399627549684290162,34367,1956,77717521.00,15673,45.60,34.40,7.00
12-July-2019,2274.90,2282.40,2251.00,2256.65,2274.203958010669420065,87165,2973,198230988.00,48693,55.86,31.40,-18.25
11-July-2019,2237.50,2269.05,2232.60,2261.45,2254.146996838777660695,36062,2208,81289049.00,13619,37.77,36.45,23.95
10-July-2019,2225.65,2253.80,2220.10,2227.40,2231.552758068207827878,126701,6570,282739966.00,79524,62.76,33.70,1.75
9-July-2019,2259.80,2259.80,2198.20,2232.70,2222.001780091897244195,89883,3270,199720186.00,36937,41.09,61.60,-27.10
8-July-2019,2278.00,2278.00,2244.00,2261.05,2267.966941806822648379,145017,4020,328893762.00,37743,26.03,34.00,-16.95
5-July-2019,2280.10,2300.85,2267.80,2278.65,2285.027524571530455325,44869,3299,102526900.00,11892,26.50,33.05,-1.45
4-July-2019,2279.00,2285.00,2265.65,2281.00,2276.022361111111111111,28800,2265,65549444.00,9448,32.81,19.35,2.00
3-July-2019,2281.00,2286.85,2258.10,2278.65,2275.917782869228057807,56740,3713,129135575.00,18854,33.23,28.75,-2.35
2-July-2019,2255.10,2285.00,2240.20,2280.70,2258.639781602774235029,94873,3857,214283932.00,39391,41.52,44.80,25.60
1-July-2019,2197.00,2252.95,2193.50,2246.90,2232.592451552847592451,106353,4454,237442905.00,32316,30.39,59.45,49.90
28-June-2019,2201.75,2205.75,2178.55,2192.05,2193.671028591180682435,40502,2162,88848064.00,13400,33.08,27.20,-9.70
27-June-2019,2166.00,2201.75,2166.00,2194.45,2188.461289197891671281,48759,2548,106707184.00,19474,39.94,35.75,28.45
26-June-2019,2173.90,2179.45,2155.25,2167.95,2165.863284913935153497,39447,1542,85436809.00,12448,31.56,24.20,-5.95
25-June-2019,2150.00,2176.80,2138.85,2173.30,2160.128146280898453666,53158,2542,114828092.00,17055,32.08,37.95,23.30
24-June-2019,2134.00,2159.00,2134.00,2149.25,2147.891419113163167523,57395,2329,123278228.00,16398,28.57,25.00,15.25
21-June-2019,2200.00,2200.00,2137.00,2140.90,2158.842725898360274450,85990,3236,185638886.00,32751,38.09,63.00,-59.10
20-June-2019,2180.30,2206.80,2166.75,2198.75,2195.705260064648839259,61254,3231,134495730.00,15256,24.91,40.05,18.45
19-June-2019,2160.00,2185.25,2158.50,2178.30,2175.019292659545330046,58416,2424,127055927.00,15672,26.83,26.75,18.30
18-June-2019,2173.00,2194.00,2136.00,2154.30,2163.109904313950774644,55703,2349,120491711.00,20550,36.89,58.00,-18.70
17-June-2019,2188.00,2191.00,2164.00,2171.50,2173.619095771574549615,37579,1647,81682432.00,12403,33.01,27.00,-16.50
14-June-2019,2206.00,2210.05,2170.20,2182.40,2190.977053999690546185,64630,2695,141602847.00,18783,29.06,39.85,-23.60
13-June-2019,2171.05,2201.55,2164.00,2197.00,2184.266463981082678827,59205,2414,129319496.00,24500,41.38,37.55,25.95
12-June-2019,2188.40,2190.00,2164.00,2183.30,2176.362767651743054326,45208,2152,98389008.00,10979,24.29,26.00,-5.10
11-June-2019,2202.20,2202.95,2182.30,2190.35,2193.124130391572252037,30186,1563,66201645.00,6417,21.26,20.65,-11.85
10-June-2019,2211.00,2225.65,2177.45,2196.50,2196.245106307425984286,45058,2254,98958412.00,14003,31.08,48.20,-14.50
7-June-2019,2186.90,2217.20,2169.40,2209.00,2193.350273535163502240,40397,2799,88604771.00,7916,19.60,47.80,22.10
6-June-2019,2225.00,2228.00,2176.00,2188.15,2214.410723827371779483,129133,3479,285953500.00,21201,16.42,52.00,-36.85
4-June-2019,2226.90,2234.00,2208.45,2224.85,2223.196036512130674993,41630,2298,92551651.00,10430,25.05,25.55,-2.05
3-June-2019,2194.00,2231.50,2189.90,2227.45,2217.673423068053549538,82391,3524,182716331.00,28331,34.39,41.60,33.45
31-May-2019,2187.80,2195.65,2140.75,2182.20,2180.300764873427849073,124988,5117,272511432.00,36791,29.44,54.90,-5.60
30-May-2019,2146.90,2193.00,2128.80,2185.65,2169.101976841852651787,133344,5353,289236734.00,45801,34.35,64.20,38.75
29-May-2019,2152.00,2169.75,2133.80,2146.80,2152.005859651249722171,98982,4493,213009844.00,40558,40.98,35.95,-5.20
28-May-2019,2167.00,2171.90,2116.45,2154.30,2137.914553055467757614,167683,6017,358491926.00,50737,30.26,55.45,-12.70
27-May-2019,2127.50,2187.00,2119.70,2166.60,2161.088141876237415223,118695,3483,256510357.00,31680,26.69,67.30,39.10
24-May-2019,2127.00,2151.90,2096.85,2127.50,2122.791389270263969121,77206,3179,163892232.00,11923,15.44,55.05,0.50
23-May-2019,2165.10,2209.00,2104.20,2115.60,2170.903688191413947620,153761,7643,333800322.00,50399,32.78,104.80,-49.50
22-May-2019,2120.00,2155.00,2119.80,2140.60,2138.977738767233160308,66079,3233,141341510.00,21335,32.29,35.20,20.60
21-May-2019,2135.00,2178.00,2104.65,2114.10,2145.859120266408971141,143839,6095,308658230.00,38218,26.57,73.35,-20.90
20-May-2019,2029.00,2132.45,2027.00,2117.35,2090.729717361780856968,203228,9032,424894819.00,56991,28.04,105.45,88.35
17-May-2019,1959.95,1999.90,1940.00,1993.75,1978.648606505005020233,131468,5367,260128975.00,50502,38.41,59.90,33.80
16-May-2019,1950.90,1953.15,1924.00,1939.65,1935.433273009906962715,86202,3536,166838219.00,31730,36.81,29.15,-11.25
15-May-2019,1971.00,1979.80,1938.50,1944.65,1960.669105733549364971,114798,5787,225080892.00,53595,46.69,41.30,-26.35
14-May-2019,1960.00,1987.70,1922.75,1963.70,1951.009236580759154328,82065,3326,160109573.00,11270,13.73,64.95,3.70
13-May-2019,1930.00,1982.80,1920.55,1951.70,1961.447362699993536749,170193,6006,333824611.00,29260,17.19,62.25,21.70
10-May-2019,1919.00,1956.00,1912.00,1931.15,1938.212231503579952267,50280,2137,97453311.00,14118,28.08,44.00,12.15
9-May-2019,1933.00,1933.00,1901.15,1915.65,1919.397088395475492249,47740,2296,91632017.00,17536,36.73,31.85,-17.35
8-May-2019,1969.85,1970.00,1926.00,1931.95,1941.321222805056324705,46516,2566,90302498.00,14971,32.18,44.00,-37.90
7-May-2019,1979.00,2008.90,1961.00,1966.70,1984.122341611891735873,76221,3678,151231789.00,30427,39.92,47.90,-12.30
6-May-2019,1990.00,1990.00,1959.25,1967.25,1966.354585665061948632,40921,1843,80465196.00,13945,34.08,30.75,-22.75
3-May-2019,2030.00,2038.85,2006.00,2010.00,2024.612938596491228070,34656,1278,70164986.00,9111,26.29,32.85,-20.00
2-May-2019,1992.00,2028.25,1990.00,2017.30,2016.716400717819381123,82472,2610,166322635.00,44987,54.55,38.25,25.30
30-April-2019,1977.00,2002.95,1954.70,1995.40,1978.113309713216124072,44877,1814,88771791.00,17760,39.57,48.25,18.40
26-April-2019,1959.90,1979.95,1942.40,1974.55,1969.649213322435635472,39152,1367,77115706.00,10430,26.64,37.55,14.65
25-April-2019,1988.00,1997.00,1950.55,1958.55,1973.087903993676230170,55663,2491,109827992.00,23619,42.43,46.45,-29.45
24-April-2019,1949.00,1988.85,1934.10,1979.15,1956.310704657432369619,43028,2741,84176137.00,17657,41.04,54.75,30.15
23-April-2019,1958.50,1968.65,1930.00,1935.90,1945.038682419216023785,63905,2515,124297697.00,26013,40.71,38.65,-22.60
22-April-2019,2006.00,2010.00,1950.05,1955.05,1972.251962375166554530,75801,2731,149498671.00,30946,40.83,59.95,-50.95
18-April-2019,2031.00,2048.25,1999.15,2003.90,2014.159738747405194673,39502,1931,79563338.00,13778,34.88,49.10,-27.10
16-April-2019,2020.90,2035.85,2017.50,2027.40,2027.525619140898278998,35735,1268,72453628.00,13041,36.49,18.35,6.50
15-April-2019,2030.00,2032.75,2008.20,2013.60,2019.447432400379506641,33728,2551,68111923.00,13686,40.58,24.55,-16.40
12-April-2019,2028.85,2031.40,2009.00,2026.25,2020.336278586278586278,28860,1296,58306905.00,9464,32.79,22.40,-2.60
11-April-2019,2031.90,2047.00,2017.85,2021.15,2030.943618822391228400,37211,2207,75573443.00,10680,28.70,29.15,-10.75
10-April-2019,2070.00,2070.00,2023.70,2027.40,2041.313321380016944811,50753,4089,103602775.00,13229,26.07,46.30,-42.60
9-April-2019,2054.00,2070.00,2040.00,2068.00,2060.976307825335062689,46260,2561,95340764.00,13989,30.24,30.00,14.00
8-April-2019,2065.15,2070.60,2027.00,2053.65,2044.868108479231033299,58260,2154,119134016.00,17878,30.69,43.60,-11.50
5-April-2019,2049.70,2062.40,2035.95,2056.45,2055.144393719305526734,86742,2681,178267335.00,19643,22.65,26.45,6.75
4-April-2019,2013.00,2059.00,2010.65,2041.25,2036.239102624106836406,96147,4818,195778281.00,40561,42.19,48.35,28.25
